"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권배후지_코드","상권배후지_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20261","A","골목상권","3110961","언주역 3번","4926729","2422942","2503786","587055","755718","1116858","1075981","694301","696816","1128444","1031683","707478","703652","794705","560765","725176","746032","750913","751535","745632","618392","589049"
"20261","A","골목상권","3110960","은광여고","1867459","901276","966183","270367","288578","409854","364332","261385","272944","341840","411385","304831","290320","330632","188454","277343","286486","289050","289268","290698","224542","210072"
"20261","A","골목상권","3110959","신구중학교","2022006","886545","1135461","278608","318336","402390","422231","290239","310202","265005","379616","383956","390995","421432","181001","284921","302991","298455","308411","321623","270080","235527"
"20261","A","골목상권","3110958","역삼역 4번","3932603","2033050","1899553","180991","903131","1133104","840137","481206","394034","492109","812733","757850","764080","770292","335540","601011","635039","640940","641998","636233","423140","354244"
"20261","A","골목상권","3110957","언북중학교","2622682","1312693","1309988","146618","467666","728961","599170","358008","322259","368836","552291","503721","497130","473776","226926","397657","422702","425669","426996","426709","279277","243670"
"20261","A","골목상권","3110956","언주역 8번","3354763","1643068","1711695","178644","781483","962265","697763","388404","346205","544079","693152","580484","589418","624079","323551","493362","512968","518836","524048","527695","414914","362942"
"20261","A","골목상권","3110955","논현초등학교","6212457","2976578","3235880","448980","1287891","1625565","1286563","777284","786176","1447438","1321706","856463","851120","1024375","711357","903821","914734","923553","927501","930439","826011","786398"
"20261","A","골목상권","3110954","국기원","4019395","1865549","2153846","356669","1271473","1039047","696619","373449","282138","382686","642819","715793","806752","1048408","422938","558528","576173","593010","599261","658331","595743","438351"
"20261","A","골목상권","3110953","학동근린공원","2509681","1200929","1308752","129024","482378","705203","543911","338242","310921","405941","521519","453409","457687","443060","228066","377635","398491","401016","402084","401004","277688","251763"
"20261","A","골목상권","3110952","논현목련공원","2144617","1025641","1118975","151890","457392","523934","447106","274091","290204","513277","445832","287399","289278","357235","251595","312195","315297","318154","318975","319559","283868","276568"
"20261","A","골목상권","3110951","신사은행나무공원","2433990","1142056","1291934","230003","436956","581550","537211","324069","324202","427377","460944","406367","422954","468884","247465","349142","365469","370202","370694","379785","320460","278238"
"20261","A","골목상권","3110950","논현역 7번","1974967","938648","1036320","133899","376149","488400","430936","267297","278287","367065","413636","325485","331683","343835","193265","297724","309999","311258","310975","313084","228623","203304"
"20261","A","골목상권","3110949","한남IC","2415211","1151126","1264085","277668","472506","517336","503652","337281","306768","379511","453390","408604","427168","497988","248550","342119","356898","359144","365544","377321","337865","276322"
"20261","A","골목상권","3110948","헌인가구단지","399","399","0","0","54","0","264","81","0","0","204","90","105","0","0","51","96","90","78","84","0","0"
"20261","A","골목상권","3110947","청계산입구역 2번(내곡동주민센터)","393914","190711","203202","115632","27314","49797","67839","49797","83535","94392","88321","53974","51444","60883","44899","55730","55143","55716","59633","59631","55890","52173"
"20261","A","골목상권","3110946","청계산원터골","12103","6200","5903","1650","1332","1978","2251","1923","2968","3","2925","3003","2964","2571","637","1823","1937","1905","1872","1855","1592","1120"
"20261","A","골목상권","3110945","본마을노인복지센터(서초구립내곡도서관)","181315","90832","90483","43091","14102","28720","33491","25753","36156","37394","43360","24105","23453","31507","21494","24638","24747","24919","26625","26487","27527","26373"
"20261","A","골목상권","3110944","서울나래학교(염곡어린이공원)","49929","22028","27903","6770","1876","9408","8189","8154","15534","11615","14425","7876","6986","5277","3752","7654","7865","7643","7491","7408","6064","5802"
"20261","A","골목상권","3110943","법제교육센터(버들어린이공원)","2711027","1374822","1336205","375743","338299","540628","530965","431913","493478","666268","557566","347807","341273","455037","343077","393658","392727","398820","399027","391612","365401","369780"
"20261","A","골목상권","3110942","염곡동 구룡사(포이동성당)","3975595","2017640","1957954","579940","483202","810380","765489","628166","708420","1027842","865630","506405","485756","614260","475701","578854","584612","589384","585980","577005","529899","529861"
"20261","A","골목상권","3110941","언남고등학교","1043185","550684","492501","131715","146664","231010","224927","154764","154105","212120","223332","162773","158993","175501","110465","155849","159893","161007","162001","161485","123685","119268"
"20261","A","골목상권","3110940","양재근린공원(양재2동주민센터)","1373861","704417","669444","193915","191788","285802","268206","208156","225993","245926","293306","221177","214926","251663","146863","201099","210903","212232","212014","213465","168988","155160"
"20261","A","골목상권","3110939","양재역 8번(양재동우체국)","7460833","3627008","3833825","1205311","860838","1359699","1580084","1133527","1321375","1656129","1560119","1043282","1028723","1267215","905364","1080368","1116481","1125765","1125537","1127455","955668","929562"
"20261","A","골목상권","3110938","바우뫼공원","899784","443737","456047","112191","118489","191966","182202","140392","154544","163619","195128","146996","148557","155751","89735","133374","135688","135904","136413","132926","109814","115663"
"20261","A","골목상권","3110937","방아다리근린공원(횃불트리니티신학대학원대학교)","807798","391927","415871","87560","113268","179881","162826","123633","140630","145525","177052","134185","134127","137174","79735","119282","122067","122935","123948","120537","95716","103315"
"20261","A","골목상권","3110936","더케이호텔(양재리본타워2단지아파트)","362084","199473","162611","56323","41724","64912","77206","64074","57845","77274","85431","53621","52556","55020","38181","52857","53604","54202","54177","54211","48048","44985"
"20261","A","골목상권","3110935","한전아트센터","2542595","1223410","1319184","490194","300534","424135","530920","395690","401119","656460","545344","324229","314356","395920","306285","367292","370397","377063","376023","380290","342921","328609"
"20261","A","골목상권","3110934","우면주공아파트","2199305","1128157","1071148","289812","267575","438148","451439","330399","421931","474983","498028","324504","307046","345099","249643","336938","346747","345419","345572","329775","251016","243836"
"20261","A","골목상권","3110933","한국상담대학원대학교","2255666","1072103","1183565","447477","255272","355468","471286","353841","372321","578852","488724","289058","284473","345359","269201","328732","329490","334534","332977","334250","303674","292008"
"20261","A","골목상권","3110932","서울시인재개발원","1909645","951546","958099","318780","238433","326989","398116","301992","325335","434176","420663","276278","268340","300699","209490","280684","285718","290320","288965","287924","245700","230334"
"20261","A","골목상권","3110931","삼성전자서울R&D(서울우면초등학교)","186331","103214","83116","42258","16546","37572","41582","25783","22590","34858","43150","31713","29742","30182","16686","29165","30865","31100","30485","28595","18496","17627"
"20261","A","골목상권","3110930","서초동성당","3175725","1513554","1662171","540434","401093","505628","617808","528048","582714","739558","688496","440373","429168","512385","365743","462235","468805","472084","472572","474091","420592","405348"
"20261","A","골목상권","3110929","남부터미널역 1번","4273120","2007071","2266049","762848","542427","709094","864254","669025","725473","1058197","923170","562539","561512","665835","501867","622643","625251","630945","632001","635244","576889","550147"
"20261","A","골목상권","3110928","서초우방유쉘아파트","2781292","1437678","1343614","233170","491024","639167","571992","451795","394145","506274","591000","464643","446950","487628","284797","408132","423835","430192","434308","433347","326448","325029"
"20261","A","골목상권","3110927","잠원역","2056330","925066","1131264","488364","178339","262848","423511","337168","366101","573037","444544","231616","227861","311860","267412","290989","291196","295943","295334","294142","294995","293730"
"20261","A","골목상권","3110926","신중초등학교","3360554","1625751","1734803","616745","452186","513125","665813","530333","582350","699828","722879","512346","508084","556686","360729","491302","509020","514073","512890","504496","419893","408879"
"20261","A","골목상권","3110925","서초중학교","2647128","1305514","1341614","405803","380708","485076","509161","428129","438251","656550","588687","361981","342981","392505","304426","382469","391091","394165","394875","389979","342082","352468"
"20261","A","골목상권","3110924","반포4동주민센터(몽마르뜨공원)","2137120","963606","1173514","504970","194680","255357","435207","348067","398840","540629","465421","278735","268366","327769","256198","307520","310208","312948","312018","311837","295333","287255"
