"기준_년분기_코드","행정동_코드","행정동_코드_명","총_상주인구_수","남성_상주인구_수","여성_상주인구_수","연령대_10_상주인구_수","연령대_20_상주인구_수","연령대_30_상주인구_수","연령대_40_상주인구_수","연령대_50_상주인구_수","연령대_60_이상_상주인구_수","남성연령대_10_상주인구_수","남성연령대_20_상주인구_수","남성연령대_30_상주인구_수","남성연령대_40_상주인구_수","남성연령대_50_상주인구_수","남성연령대_60_이상_상주인구_수","여성연령대_10_상주인구_수","여성연령대_20_상주인구_수","여성연령대_30_상주인구_수","여성연령대_40_상주인구_수","여성연령대_50_상주인구_수","여성연령대_60_이상_상주인구_수","총_가구_수","아파트_가구_수","비_아파트_가구_수"
"20213","11350595","공릉1동","37700","18335","19365","4795","6830","5406","5406","5849","9414","2423","3395","2741","2754","2813","4209","2372","3435","2665","2652","3036","5205","18300","0","18300"
"20213","11350580","월계3동","30593","14662","15931","4410","3601","4627","4676","4803","8476","2277","1801","2329","2358","2243","3654","2133","1800","2298","2318","2560","4822","13009","0","13009"
"20213","11350570","월계2동","27466","13247","14219","3943","3244","3238","4338","4625","8078","2022","1726","1633","2197","2212","3457","1921","1518","1605","2141","2413","4621","12063","0","12063"
"20213","11350560","월계1동","22454","11554","10900","2925","3873","2717","3440","3569","5930","1545","2226","1478","1774","1796","2735","1380","1647","1239","1666","1773","3195","10472","0","10472"
"20213","11320710","방학3동","27895","13583","14312","4769","3369","3212","4256","4835","7454","2561","1841","1613","1998","2244","3326","2208","1528","1599","2258","2591","4128","10068","0","10068"
"20213","11320700","방학2동","20278","10245","10033","2435","2723","2210","2949","3774","6187","1269","1488","1213","1526","1867","2882","1166","1235","997","1423","1907","3305","9509","0","9509"
"20213","11320690","방학1동","28975","14420","14555","3761","3904","3352","4238","5428","8292","1893","2031","1733","2100","2731","3932","1868","1873","1619","2138","2697","4360","12737","0","12737"
"20213","11320681","쌍문4동","19259","9090","10169","3249","2568","2322","3007","3437","4676","1648","1290","1120","1366","1548","2118","1601","1278","1202","1641","1889","2558","7196","0","7196"
"20213","11320680","쌍문3동","16762","8136","8626","1819","2499","2380","2433","2846","4785","938","1227","1233","1259","1319","2160","881","1272","1147","1174","1527","2625","7896","0","7896"
"20213","11320670","쌍문2동","19253","9269","9984","2422","2545","2624","2799","3329","5534","1274","1299","1355","1408","1499","2434","1148","1246","1269","1391","1830","3100","8673","0","8673"
"20213","11320660","쌍문1동","21794","10500","11294","2809","3096","2598","3250","3692","6349","1395","1467","1335","1653","1769","2881","1414","1629","1263","1597","1923","3468","9441","0","9441"
"20213","11320522","도봉2동","27800","13600","14200","3388","3341","3654","3809","4506","9102","1749","1687","1858","1932","2193","4181","1639","1654","1796","1877","2313","4921","12123","0","12123"
"20213","11320521","도봉1동","21653","10950","10703","2080","2634","2404","2927","3810","7798","1080","1409","1328","1589","1903","3641","1000","1225","1076","1338","1907","4157","10426","0","10426"
"20213","11320515","창5동","25203","12123","13080","3530","3726","3560","3569","4456","6362","1829","1824","1829","1689","2050","2902","1701","1902","1731","1880","2406","3460","10266","0","10266"
"20213","11320514","창4동","27197","13076","14121","4413","3735","3420","4429","4919","6281","2270","1895","1656","2085","2324","2846","2143","1840","1764","2344","2595","3435","10753","0","10753"
"20213","11320513","창3동","14305","7124","7181","1863","1828","1710","2167","2621","4116","972","951","913","1114","1297","1877","891","877","797","1053","1324","2239","6654","0","6654"
"20213","11320512","창2동","29648","14474","15174","4104","4143","4145","4588","5178","7490","2143","2064","2079","2327","2465","3396","1961","2079","2066","2261","2713","4094","12458","0","12458"
"20213","11320511","창1동","25241","12027","13214","3749","3307","3413","4121","4181","6470","1899","1643","1707","1996","1944","2838","1850","1664","1706","2125","2237","3632","10877","0","10877"
"20213","11305660","인수동","31311","15131","16180","3707","4100","3842","4506","5425","9731","1862","2053","2026","2304","2587","4299","1845","2047","1816","2202","2838","5432","14563","0","14563"
"20213","11305645","우이동","20955","10206","10749","2501","2678","2592","3005","3588","6591","1333","1253","1397","1543","1730","2950","1168","1425","1195","1462","1858","3641","9647","0","9647"
"20213","11305635","수유3동","23512","11646","11866","1962","4305","3385","3309","4036","6515","1021","2065","1846","1748","2040","2926","941","2240","1539","1561","1996","3589","12998","0","12998"
"20213","11305625","수유2동","21476","10289","11187","2498","2993","2581","3060","3784","6560","1316","1436","1372","1523","1793","2849","1182","1557","1209","1537","1991","3711","9731","0","9731"
"20213","11305615","수유1동","21236","10516","10720","2420","3068","2789","3014","3628","6317","1237","1558","1504","1620","1757","2840","1183","1510","1285","1394","1871","3477","10452","0","10452"
"20213","11305608","번3동","17545","8257","9288","2317","1943","1748","2673","2831","6033","1179","991","904","1367","1362","2454","1138","952","844","1306","1469","3579","7579","0","7579"
"20213","11305603","번2동","16440","7977","8463","1781","2212","1808","2427","2776","5436","941","1153","1005","1234","1352","2292","840","1059","803","1193","1424","3144","7659","0","7659"
"20213","11305595","번1동","19057","9573","9484","1792","3283","2816","2946","3130","5090","948","1587","1524","1560","1627","2327","844","1696","1292","1386","1503","2763","10476","0","10476"
"20213","11305575","삼각산동","31996","15394","16602","7015","3387","3850","6493","4975","6276","3608","1678","1804","3139","2475","2690","3407","1709","2046","3354","2500","3586","11742","0","11742"
"20213","11305555","송천동","27466","13641","13825","2718","3703","3290","3934","5055","8766","1375","1888","1760","2072","2547","3999","1343","1815","1530","1862","2508","4767","13795","0","13795"
"20213","11305545","송중동","30349","14594","15755","3618","4271","4115","4607","5199","8539","1809","2091","2072","2347","2453","3822","1809","2180","2043","2260","2746","4717","14073","0","14073"
"20213","11305535","미아동","22217","10700","11517","2132","3868","2899","3093","3846","6379","1135","1674","1533","1614","1861","2883","997","2194","1366","1479","1985","3496","11775","0","11775"
"20213","11305534","삼양동","24555","12239","12316","3286","3153","3031","3666","4374","7045","1720","1627","1609","1868","2210","3205","1566","1526","1422","1798","2164","3840","11377","0","11377"
"20213","11290810","석관동","35589","17616","17973","4272","5198","5027","5177","6014","9901","2230","2573","2584","2693","2957","4579","2042","2625","2443","2484","3057","5322","16697","0","16697"
"20213","11290780","장위3동","17221","8518","8703","3194","2227","2772","2748","2712","3568","1632","1082","1354","1393","1384","1673","1562","1145","1418","1355","1328","1895","7094","0","7094"
"20213","11290770","장위2동","13848","6857","6991","1506","1925","1701","1967","2454","4295","755","964","906","1057","1255","1920","751","961","795","910","1199","2375","6593","0","6593"
"20213","11290760","장위1동","20207","9845","10362","2501","3027","2472","2908","3818","5481","1259","1553","1355","1404","1833","2441","1242","1474","1117","1504","1985","3040","9162","0","9162"
"20213","11290725","월곡2동","19925","9584","10341","2596","3584","2738","2870","3042","5095","1341","1527","1415","1452","1549","2300","1255","2057","1323","1418","1493","2795","9615","0","9615"
"20213","11290715","월곡1동","26920","13023","13897","4720","3043","3598","4607","4260","6692","2330","1462","1765","2323","2105","3038","2390","1581","1833","2284","2155","3654","10916","0","10916"
"20213","11290705","종암동","39773","19588","20185","6415","5839","5234","6460","6365","9460","3409","3066","2603","3187","3172","4151","3006","2773","2631","3273","3193","5309","17435","0","17435"
"20213","11290685","길음2동","17041","8242","8799","2879","2126","2532","2956","2771","3777","1526","1016","1235","1410","1368","1687","1353","1110","1297","1546","1403","2090","7118","0","7118"
"20213","11290660","길음1동","36397","17304","19093","8899","3486","4714","7942","4966","6390","4450","1667","2121","3814","2536","2716","4449","1819","2593","4128","2430","3674","12775","0","12775"
"20213","11290650","정릉4동","25601","12380","13221","3856","3267","3292","4220","4171","6795","2019","1691","1590","2086","2015","2979","1837","1576","1702","2134","2156","3816","10979","0","10979"
"20213","11290640","정릉3동","15532","7689","7843","1596","3171","1909","1949","2386","4521","817","1745","1074","958","1167","1928","779","1426","835","991","1219","2593","8011","0","8011"
"20213","11290630","정릉2동","23495","11368","12127","3412","3249","3158","3632","3747","6297","1740","1643","1612","1793","1808","2772","1672","1606","1546","1839","1939","3525","9882","0","9882"
"20213","11290620","정릉1동","18647","9008","9639","3231","2318","2650","3258","2855","4335","1648","1159","1295","1589","1411","1906","1583","1159","1355","1669","1444","2429","7502","0","7502"
"20213","11290610","보문동","15749","7608","8141","1933","2707","2624","2415","2553","3517","952","1335","1332","1227","1219","1543","981","1372","1292","1188","1334","1974","7827","0","7827"
"20213","11290600","안암동","14908","7511","7397","1279","5070","2002","1660","2004","2893","660","2643","1121","851","990","1246","619","2427","881","809","1014","1647","9202","0","9202"
"20213","11290590","돈암2동","24591","11692","12899","4892","3025","3040","4516","4079","5039","2475","1488","1421","2127","1965","2216","2417","1537","1619","2389","2114","2823","8735","0","8735"
"20213","11290580","돈암1동","15288","7144","8144","2174","2082","1981","2215","2719","4117","1053","964","979","1037","1300","1811","1121","1118","1002","1178","1419","2306","6236","0","6236"
"20213","11290575","동선동","15583","6532","9051","1529","4477","2508","2036","1930","3103","712","1421","1154","973","958","1314","817","3056","1354","1063","972","1789","9347","0","9347"
"20213","11290555","삼선동","23545","11221","12324","3053","4275","3339","3694","3674","5510","1597","1907","1646","1807","1847","2417","1456","2368","1693","1887","1827","3093","11689","0","11689"
"20213","11290525","성북동","16832","7862","8970","1967","2808","2518","2545","2762","4232","1011","1287","1198","1210","1306","1850","956","1521","1320","1335","1456","2382","8225","0","8225"
"20213","11260690","신내2동","21208","10115","11093","3132","2583","2946","3221","3559","5767","1600","1316","1446","1569","1674","2510","1532","1267","1500","1652","1885","3257","9076","0","9076"
"20213","11260680","신내1동","39688","19315","20373","7169","4931","5130","6037","6572","9849","3676","2503","2528","3029","3110","4469","3493","2428","2602","3008","3462","5380","14806","0","14806"
"20213","11260660","망우3동","17107","8588","8519","1962","2336","2149","2440","3321","4899","948","1191","1169","1254","1694","2332","1014","1145","980","1186","1627","2567","8431","0","8431"
"20213","11260655","망우본동","30392","15262","15130","3381","4214","4110","4126","5693","8868","1713","2136","2142","2232","2865","4174","1668","2078","1968","1894","2828","4694","15073","0","15073"
"20213","11260630","묵2동","19446","9570","9876","2330","2728","3123","2907","3245","5113","1208","1330","1630","1468","1588","2346","1122","1398","1493","1439","1657","2767","9338","0","9338"
"20213","11260620","묵1동","35402","17135","18267","5518","4995","4950","5894","5553","8492","2814","2401","2449","2911","2669","3891","2704","2594","2501","2983","2884","4601","14972","0","14972"
"20213","11260610","중화2동","25562","13123","12439","2236","3772","3694","3501","4968","7391","1192","1871","1974","1887","2635","3564","1044","1901","1720","1614","2333","3827","13880","0","13880"
"20213","11260600","중화1동","20232","9911","10321","2627","2925","3217","2837","3381","5245","1333","1436","1670","1488","1575","2409","1294","1489","1547","1349","1806","2836","9121","0","9121"
"20213","11260590","상봉2동","19882","9674","10208","1606","4048","4117","2622","3103","4386","839","1702","2111","1380","1564","2078","767","2346","2006","1242","1539","2308","11702","0","11702"
"20213","11260580","상봉1동","24775","12114","12661","3851","3574","3649","3602","4416","5683","2032","1762","1843","1764","2121","2592","1819","1812","1806","1838","2295","3091","10297","0","10297"
"20213","11260575","면목3?8동","25508","12676","12832","2598","3810","3613","3513","4721","7253","1334","1920","1926","1840","2301","3355","1264","1890","1687","1673","2420","3898","12759","0","12759"
"20213","11260570","면목7동","22366","11210","11156","2455","3128","3426","3182","3927","6248","1318","1596","1763","1693","1906","2934","1137","1532","1663","1489","2021","3314","10708","0","10708"
"20213","11260565","면목본동","34313","17041","17272","3553","5321","5289","5041","6298","8811","1792","2699","2779","2642","3102","4027","1761","2622","2510","2399","3196","4784","17765","0","17765"
"20213","11260550","면목5동","15170","7642","7528","2296","1864","2772","2316","2575","3347","1164","953","1399","1253","1307","1566","1132","911","1373","1063","1268","1781","6602","0","6602"
"20213","11260540","면목4동","18750","9350","9400","2207","2472","2623","2927","3238","5283","1158","1283","1376","1564","1612","2357","1049","1189","1247","1363","1626","2926","8959","0","8959"
"20213","11260520","면목2동","24773","12340","12433","2884","3381","3293","3687","4931","6597","1440","1677","1740","1950","2517","3016","1444","1704","1553","1737","2414","3581","12298","0","12298"
"20213","11230750","이문2동","20461","9917","10544","3111","2843","2518","3208","3420","5361","1559","1373","1262","1605","1709","2409","1552","1470","1256","1603","1711","2952","8712","0","8712"
"20213","11230740","이문1동","18532","9220","9312","1993","4775","2170","2439","2613","4542","1009","2386","1233","1245","1348","1999","984","2389","937","1194","1265","2543","10572","0","10572"
"20213","11230730","휘경2동","24296","12051","12245","3314","5327","3015","3532","3537","5571","1618","2840","1606","1741","1741","2505","1696","2487","1409","1791","1796","3066","11851","0","11851"
"20213","11230720","휘경1동","13616","6578","7038","1569","3278","2177","1698","1933","2961","793","1452","1131","876","961","1365","776","1826","1046","822","972","1596","7186","0","7186"
"20213","11230710","회기동","10447","5009","5438","1150","3163","1480","1327","1232","2095","573","1490","795","651","623","877","577","1673","685","676","609","1218","6296","0","6296"
"20213","11230705","청량리동","19830","9886","9944","1906","2316","2220","2536","3474","7378","987","1232","1196","1336","1766","3369","919","1084","1024","1200","1708","4009","10036","0","10036"
"20213","11230660","장안2동","33005","16505","16500","5728","3880","5160","5777","4941","7519","3020","2014","2570","2951","2476","3474","2708","1866","2590","2826","2465","4045","14016","0","14016"
"20213","11230650","장안1동","38693","19230","19463","5173","5285","6342","6384","6071","9438","2659","2517","3272","3325","3000","4457","2514","2768","3070","3059","3071","4981","18258","0","18258"
"20213","11230610","답십리2동","29220","14189","15031","3839","3839","4490","4234","4976","7842","1921","1922","2288","2131","2430","3497","1918","1917","2202","2103","2546","4345","12848","0","12848"
"20213","11230600","답십리1동","29090","14088","15002","4716","4011","5271","4716","4287","6089","2398","1865","2506","2451","2089","2779","2318","2146","2765","2265","2198","3310","12898","0","12898"
"20213","11230570","전농2동","19195","9231","9964","2975","2383","2304","3059","3296","5178","1480","1200","1161","1479","1613","2298","1495","1183","1143","1580","1683","2880","7805","0","7805"
"20213","11230560","전농1동","30150","15129","15021","3806","4675","4382","4328","4909","8050","1928","2377","2263","2273","2519","3769","1878","2298","2119","2055","2390","4281","15185","0","15185"
"20213","11230545","제기동","24935","12789","12146","2428","4415","3263","3125","3836","7868","1253","2406","1820","1709","2020","3581","1175","2009","1443","1416","1816","4287","13286","0","13286"
"20213","11230536","용신동","31118","15778","15340","2704","6129","5357","4225","4670","8033","1414","2903","2806","2318","2502","3835","1290","3226","2551","1907","2168","4198","18390","0","18390"
"20213","11215870","구의3동","29306","13933","15373","4413","4769","4624","4570","4898","6032","2193","2235","2247","2122","2339","2797","2220","2534","2377","2448","2559","3235","12201","0","12201"
"20213","11215860","구의2동","26958","12964","13994","4138","3771","3883","4354","4526","6286","2097","1851","1942","2110","2165","2799","2041","1920","1941","2244","2361","3487","11685","0","11685"
"20213","11215850","구의1동","22038","10524","11514","2045","4832","4230","3213","3188","4530","1031","2215","2122","1605","1546","2005","1014","2617","2108","1608","1642","2525","12108","0","12108"
"20213","11215847","자양4동","17745","8826","8919","1591","2702","2606","2453","3099","5294","778","1318","1404","1283","1625","2418","813","1384","1202","1170","1474","2876","9474","0","9474"
"20213","11215840","자양3동","28690","13776","14914","4975","3957","4335","4594","4673","6156","2475","1946","2052","2154","2253","2896","2500","2011","2283","2440","2420","3260","11170","0","11170"
"20213","11215830","자양2동","25646","12492","13154","3521","3864","3931","4043","4283","6004","1842","1919","1942","2003","2004","2782","1679","1945","1989","2040","2279","3222","11214","0","11214"
