"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20212","11","서울시","CS300025","자전거 및 기타운송장비","66936735940","416624","40404251671","26532484269","7421325261","7018632614","9040254376","9120251695","7803787725","15993556540","10538927729","2064709","4158020404","18160602948","22765789582","21429469728","420788569","48902958726","13085020554","175678902","5021028716","14783344726","20010956402","13984040312","8012930234","262202","154422","45035","52661","61685","47744","55077","81411","73011","40","33586","110365","144583","126425","1625","299398","96650","5162","41436","75190","109967","93819","70455"
"20212","11","서울시","CS300024","운동/경기용품","232749160200","1559903","165092744524","67656415676","33470569318","32605732588","35668234015","28639766410","34708442193","36899001015","30757414661","95702047","14519325619","63428659809","89378047719","62103051578","3224373428","135999533807","73267330192","824162713","15958195412","36933012615","62681050362","51896350622","40972905463","974308","585595","176700","183566","218530","184853","210659","306865","278730","1732","116599","430209","557392","428140","25831","902223","587177","14438","173294","276880","321855","376508","326322"
"20212","11","서울시","CS300022","화장품","422469620151","6108943","353899005969","68570614182","67832238076","67340424520","70661211962","70880400719","77184730692","43651208184","24919405998","2064087917","35121250948","123580540799","136449165021","108696077049","16558498417","138319875458","268113441337","1611350013","57493531725","93281988877","108836934934","87462302103","57711640024","4387400","1721543","815897","832760","906492","866746","965505","1009623","711920","21074","259964","1374007","1862959","2283514","307425","1611760","4427037","97526","1729754","1371985","995381","1010017","833973"
"20212","11","서울시","CS300021","문구","344793421614","13658917","310302537381","34490884233","62930080667","66699404233","59798926624","60767816443","60106309414","22922412805","11568471428","1539544","47333184363","105831168907","134020079665","56245202686","1362246449","93529623134","78766408622","2481298099","19766230202","28210720438","47128616654","46712857301","27996616419","11229360","2429557","2292112","2241742","2256578","2219196","2219732","1527044","902513","280","1585265","3960366","4537144","3423616","152246","5178699","5884347","450454","2257919","2353301","3053042","1832114","1116339"
"20212","11","서울시","CS300020","서적","101807180296","2055771","86292703208","15514477088","18665519816","18149602007","16952505358","16905767488","15619308539","8922336520","6592140568","18336350","10005535838","26694768299","41003857277","22437075275","1647607257","34173805404","47724073194","1435725299","6579672649","15870980471","28838534332","19317259707","9855797966","1492493","563278","295368","306516","280874","296479","313256","296660","266618","40","146612","470083","708902","666559","63575","834221","1146426","98241","269131","316743","680467","405030","211027"
"20212","11","서울시","CS300019","의료기기","247132923314","659605","236179659202","10953264112","49941082158","48809219364","47927703341","42139857157","47361797182","9615079099","1338185013","127159","33068207709","77854711057","117468199585","18448499282","293178522","172678081464","61924075143","19519897","4130654109","18846673313","59507560489","79276509768","72821239031","583409","76196","126641","118500","105723","120049","112496","60952","15244","6","108064","226968","248798","74688","1081","353865","290003","737","20366","56011","112529","157920","296305"
"20212","11","서울시","CS300018","의약품","1525665979314","71602208","1359737750703","165928228611","312648014706","285380839644","230626297233","253026836397","278055762723","143193737358","22734491253","283269810","316240313361","471780473868","479546510479","249214978199","8600433597","764760392532","698518233498","2451967947","88965473613","210500335087","311834832828","383658425964","465867059549","60704953","10897255","14415292","12037683","10089824","11671586","12490568","9108317","1788938","19073","14108723","19421271","20654875","16706809","691457","33425230","38001719","375650","8592581","13659042","14692075","15276520","18831011"
"20212","11","서울시","CS300017","시계및귀금속","294737665742","783432","214142563217","80595102525","41268814161","43571132494","43897853661","42728551244","42676211657","50556859583","30038242942","0","20428434988","93485102315","118232530061","61017556321","1574042057","147047274960","130334075681","544995963","29711525315","63407124260","65861485539","63024105632","54833643683","568386","215046","106902","112102","113829","110932","124621","133388","81658","0","39717","212742","298290","224994","7689","327388","410073","7676","146052","170510","142962","147398","122895"
"20212","11","서울시","CS300016","안경","124709345925","1397655","85258816085","39450529840","17219860353","16579215733","17400227823","15900470700","18159041476","23956236448","15494293392","2433023","5427139628","30179729852","39742311053","47130171567","2227560802","57256785708","66019337963","947231922","22645092272","24485344671","28948251512","28082414807","18167921441","994501","403154","200421","194666","203616","188598","207200","239275","163879","16","64884","313264","410125","572383","36983","517059","875187","34748","428070","281159","262066","242705","143530"
"20212","11","서울시","CS300015","가방","48098203418","1480699","31737085604","16361117814","5842132089","5337197808","6949633861","6757826866","6850294980","9164741842","7196375972","105330819","1094602049","9841996823","18549787177","17211152560","1295333990","14169520663","32647490827","332699269","10463035234","11441888513","8338071852","8817041140","7424275482","933323","547376","158229","159042","208670","200083","207299","307891","239485","715","44388","294949","463244","614773","62630","367777","1100643","25569","448598","350487","210180","232761","200825"
"20212","11","서울시","CS300014","신발","153946795190","1871661","100283705532","53663089658","18342243578","20232843216","20693732628","19112722105","21902164005","29213574479","24449515179","701389299","8324129518","37615131947","53863283941","49746623115","3696237370","71457824958","76205873415","1247997373","31334307118","35798788941","24574037807","28319473120","26389195592","1220250","651411","223757","228905","266282","239949","261357","353017","298394","1751","110112","454654","644027","616259","44858","806412","1002229","17078","400656","395746","276831","358323","360016"
"20212","11","서울시","CS300011","일반의류","1736244062143","25917602","1077404745374","658839316769","182064400063","202258576904","245585257499","213392556925","234103953983","356094986604","302744330165","5758894180","48200888345","421894117465","635679226487","579564346939","45146588727","651419521964","1055634055574","9308760552","236225010916","378980842276","378202724154","384933071157","319403270907","16374899","9542703","2825111","3026004","3797645","3166566","3559573","5035080","4507623","182214","807881","6407950","9003860","8804105","711592","9066662","16729782","249960","4439379","5473846","5592723","5490358","4550195"
"20212","11","서울시","CS300010","반찬가게","741738333534","28977779","619811206501","121927127033","130362063534","129442497813","119923632423","110174267715","129908745016","88727259505","33199867528","98423573971","189220155869","182674252049","155899033457","85613923735","29907394453","323065856038","306855402916","941989729","37575374479","103458374196","151184529566","157728877286","179032113718","23660928","5316851","4872901","4754414","4505470","4702174","4825969","3322911","1993940","1507105","5908009","8861128","6271123","5554817","875597","13636670","13385063","232328","4810771","6407086","5732847","5283191","4555483"
"20212","11","서울시","CS300009","청과상","776820230438","26296101","582063177160","194757053278","112775319310","123019417887","115192392103","106983954115","124092093745","128717871818","66039181460","11678296059","162865047374","229068277122","231056074610","132229060842","9923474431","299948040187","434095848596","201543349","19702116196","86633283556","113779343164","199241029840","314486572671","18774762","7521339","3460703","3664441","3872135","3750756","4026727","4657216","2864123","92705","3646790","7036798","8296309","6726152","497347","10435434","15297492","18702","919512","2704277","4555196","6690707","10844536"
"20212","11","서울시","CS300008","수산물판매","1030184631672","16911231","555278179218","474906452454","87052797320","97670112123","121898314631","100496478627","148160476517","298130540158","176775912296","30660984413","160418051965","227925976884","267681461085","323832585107","19665572218","551249949035","371168574376","386314167","68954598840","178820804651","206022597647","220245400968","247988807120","9459813","7451418","1531572","1727688","1993266","1754460","2452827","4584830","2866588","217267","2353083","3861186","4894519","5304904","280272","8636792","7363966","9862","1130881","2631851","3140024","3931489","5156647"
"20212","11","서울시","CS300007","육류판매","765913826035","18849089","563965605173","201948220862","109266389982","102429874179","101301678692","103441035333","147526626987","132356452794","69591768068","6915344287","128830748245","189257897399","216487441287","209285886302","15136508515","323045485728","394507952591","315855674","25626057143","88637359463","146640283149","201937548579","254396334313","13144177","5704912","2516731","2472205","2497695","2526907","3130639","3459923","2244989","93572","2095075","3886303","5286572","7093822","393745","7980887","10493470","19225","969265","2477880","3652649","5308475","6046855"
"20212","11","서울시","CS300006","미곡판매","138045354849","2582863","116654323238","21391031611","26473374685","24981288755","23128006617","19735953483","22335699698","18246099168","3144932443","5029868938","41862529660","31158034724","37836962988","20693507560","1464450979","53620224328","70824936364","26810645","3016097586","7574598799","23621595894","34072257351","56133800404","2076908","505955","443478","407472","406319","395652","423987","393267","112688","94701","599923","664597","734065","460992","28585","1032214","1390362","1432","71742","206587","327283","654259","1161276"
"20212","11","서울시","CS300004","핸드폰","96478096130","2630557","76195018699","20283077431","18946308652","12123870997","12237176217","16104709847","16782952986","15508190249","4774887182","573356114","7427070264","24561941461","35341915559","27368637368","1205175364","45870853157","37374426094","556399567","12744618406","13792545095","22784527167","20650245161","12716943867","2101204","529353","447534","417002","389116","409151","438401","342970","186383","15279","373561","705761","729309","734012","72635","1248087","1298777","51982","681579","596491","472705","453886","290218"
"20212","11","서울시","CS300003","컴퓨터및주변장치판매","930641281536","7117903","801960310271","128680971265","138249914272","162703979068","153848133096","162991961733","184166322102","84178129518","44502841747","101688833","113693914440","260574527408","377594614528","173746507917","4930028410","374564957624","165764922152","2227345006","49649651701","110527123857","200901379052","122073489913","54950890251","5921402","1196501","1226153","1158873","1136868","1176850","1222658","668927","527574","203593","1249965","1899070","2084404","1268082","412789","3243545","2980149","280608","2597454","1002984","914824","1034491","393336"
"20212","11","서울시","CS300002","편의점","1081026654235","165401273","796978146547","284048507688","153962627001","157340846967","156859498346","157145542995","171669631238","153708154021","130340353667","86385189968","163123931213","150745830897","155603946475","296409236760","228758518922","668118905014","391433596780","15347497003","288419447012","298946484600","227011556897","159708424321","70119091945","124303666","41097607","24374871","24767786","24613546","24791655","25755808","21856411","19241196","11959531","31462505","26000057","24741740","41521464","29715976","104131761","59490532","4023153","49331597","45439608","32062123","22841894","9923887"
"20212","11","서울시","CS300001","슈퍼마켓","1291060388998","122280416","934003943071","357056445927","188032008564","183088676199","183450478600","179384518336","200048261372","195545528038","161510917889","33452935547","158562531265","221669917465","271580764781","436640389213","169153850727","655170184185","580274655305","7169282044","146290682880","234476341238","286284901868","304309537596","256914093815","90110330","32170086","17981319","17912916","17902732","17684546","18628817","17127402","15042684","3788932","17313813","20141322","22543634","40252699","18240016","68442872","52141320","1931119","22387556","27169584","25995747","24735173","18364985"
"20212","11","서울시","CS200037","노래방","55698182522","2202472","38619594270","17078588252","7259046508","7889394474","7333508256","7372992904","8764652128","10236138927","6842449325","3950180524","628973318","717769072","2659957506","23159506908","24581795194","42513584795","9140871154","923812861","8368800760","8594648597","12131046848","14675936261","6959854623","1446112","756360","270084","279854","290131","274059","331984","415120","341240","20527","16982","121718","343206","1194880","505159","1429563","748258","225399","1127110","366285","176418","200717","81877"
"20212","11","서울시","CS200036","고시원","717918061","1659","404005900","313912161","95829061","6923077","47265359","197446714","56541689","161769912","152142249","0","45157721","95230531","121159757","126846997","329523055","165181866","552736195","0","72264645","72637135","324824171","248192110","0","1105","554","316","9","126","401","253","336","218","0","209","295","404","329","422","682","977","0","393","225","464","577","0"
"20212","11","서울시","CS200034","여관","68120069782","1549212","44546250087","23573819695","8333909841","8367098540","8317536578","9088734372","10438970756","13644166243","9929653452","10685471738","4570665920","4953655738","8222651351","18066145818","21621479217","45176017106","14491125648","1118226284","18125756890","14469603852","11647527128","9325004788","4980101571","974685","574527","177815","188719","196040","191319","220792","315016","259511","214396","59021","152082","221178","434742","467793","1109228","380461","30759","578024","365590","230818","185822","98675"
"20212","11","서울시","CS200033","부동산중개업","7219243290","395380","5273780711","1945462579","1515865782","1184409485","727811064","944031482","901662898","1638618440","306844139","72351390","1146421230","1332615219","1904624094","2257971920","505259437","4027892219","2656550212","8918090","886362737","2489619993","1201073732","1457179736","641288140","307425","87955","58829","62814","63380","55901","66501","58413","29542","7649","43261","110972","123504","80684","29310","223211","108707","2079","44471","111903","81686","56651","35129"
"20212","11","서울시","CS200032","가전제품수리","12969016422","298549","11387909433","1581106989","2615579204","2341738744","2134295698","2115405375","2180890412","1397754790","183352199","81613839","2087471615","4331923647","4290002721","1878799845","299204755","6777321574","4679483791","133396131","955062004","1618941375","2456304604","3028357760","3264743494","233079","65470","50702","49270","41077","42298","49732","40943","24527","18705","33944","65938","85666","62571","31725","206859","79046","31430","78838","38391","43607","46812","46819"
"20212","11","서울시","CS200031","세탁소","42135186070","2351133","32437165356","9698020714","6960698000","5765619800","7320622216","5961068577","6429156763","8788484161","909536553","176966970","5883886123","9306383983","11552668144","14191760427","1023520423","17727497496","21671157362","73277716","4549793798","9648459666","10561612854","9669396998","4896063461","1792717","558416","390895","323442","411538","320083","346759","468823","89593","24850","316407","514464","608457","800379","86576","1141150","1165536","8998","379436","567086","582086","513056","256045"
"20212","11","서울시","CS200030","피부관리실","56061964939","273726","42856611848","13205353091","7866968538","8476805128","7875699258","8459967968","10177170956","9944902247","3260450844","553794978","2405941276","12347011837","15529769166","21142960087","4082487595","13256592331","41451727454","95366467","11162182991","17897469568","10908805149","9203069824","5442791283","206060","67666","37109","39614","39080","42761","47496","49558","18108","4762","12883","65228","78134","97333","15386","76859","192409","1524","77090","85806","45287","37859","21710"
"20212","11","서울시","CS200029","네일숍","21995558320","262275","16021435480","5974122840","2682694236","3426614328","3132647462","3324436309","3455043145","4135341758","1838781082","65503970","185838747","4762314084","6748321537","9182608085","1050971897","2927533011","18747026393","75991795","4325380909","6917771694","5177450722","3386065815","1791633003","197898","64377","34840","37156","39990","41864","44048","43575","20802","330","5218","59277","78698","108543","10209","36111","224257","1992","67638","84523","53190","36067","16951"
"20212","11","서울시","CS200028","미용실","282490687629","6532743","175414658058","107076029571","27941475638","30621759848","37500318418","35743349952","43607754202","66706702476","40369327095","244438358","6989716053","67678713740","94264494753","106678696702","6634628023","113405072917","166858236285","2149589298","51981646473","71370599590","66326317437","56431984475","32002324761","4195628","2337115","760597","733482","883873","832586","985090","1367530","969585","3817","263829","1653697","2061387","2464143","85870","3677642","2831345","84909","1238295","1505970","1505989","1394305","779436"
"20212","11","서울시","CS200026","자동차미용","12865760060","214373","9730825861","3134934199","2119552054","1666619076","1882711990","2037520812","2024421929","1938099183","1196835016","2304206","1898206042","3601775122","4292700524","2854727065","216047101","7200709215","2288055568","648427","549277605","2650384250","2847722265","1907504379","1533227828","146519","67854","32864","28139","30782","25954","28780","37230","30624","128","38993","63442","72277","35961","3572","120219","46039","44","11881","44137","49991","37180","23044"
"20212","11","서울시","CS200025","자동차수리","264554004490","1542935","219233679421","45320325069","45660315198","43111680896","41740833482","42317245670","46403604175","42729989430","2590335639","65110772","40388317186","72220053798","90312392944","60826812465","741317325","168066006549","58953320493","21230023","9232042888","43710698923","57168602635","63114206957","53772690116","1251980","290955","275016","245754","235759","236081","259370","264160","26795","558","304452","446103","508873","279172","3777","1001469","351714","382","72052","260898","332813","362284","324731"
"20212","11","서울시","CS200024","스포츠클럽","132422144659","454385","117830268299","14591876360","28447688541","25934443317","21038998110","21146765534","21262372797","9514986712","5076889648","62129173","13127827353","22658028378","26167821610","59715223599","10691114546","62363978576","65119989500","735101371","38093987169","36214949594","19427737154","23305413563","9707852760","378153","76232","94596","81640","70586","67159","64172","45268","30964","581","57455","81974","94335","189019","31021","241120","204937","4328","156298","115417","60785","76252","32997"
"20212","11","서울시","CS200019","PC방","122023897430","25360415","78448550473","43575346957","14740652922","14991102506","15797870852","15005434442","17913489751","22671975549","20903371408","20877896771","6754456743","11803628458","20048701197","34254694215","28284520046","101909619069","20083853951","9274862650","73093528549","24465526670","7012914742","6365448204","1781192205","16378266","8982149","3071765","3124511","3325383","3131437","3725170","4667314","4314835","3991912","1311997","2482151","4526380","7335267","5712708","20885000","4473556","2832570","15038778","4470931","1390570","1280480","345230"
"20212","11","서울시","CS200017","골프연습장","85383468864","1753152","58718746382","26664722482","12314403667","12021782049","11643476881","11423932505","11315151280","13952390209","12712332273","838409597","9868835098","13951610149","18304340279","30886469678","11533804063","55545385645","20173637720","15429244","3347300153","16014703180","24041176253","22752255427","9548317340","1108222","644930","202252","220175","236846","216920","232029","323922","321008","14094","170730","317584","374854","607821","268069","1299112","326244","633","66382","317657","536963","506941","196816"
"20212","11","서울시","CS200016","당구장","24871138153","1362439","17029112969","7842025184","3271693735","3556356552","3449796803","3291683231","3459582648","4258859229","3583165955","180233831","696225384","1722467564","4598643407","12013666468","5659901499","20085081846","4055951574","295288463","3348002126","3853725662","5046018068","7429735474","4168247117","905426","457013","169340","178137","183858","173329","200762","248645","208368","4963","10176","79595","250595","689656","327454","1202730","135114","34311","170155","150004","286326","443870","253180"
"20212","11","서울시","CS200008","한의원","253499531825","6798464","199858053312","53641478513","46495337023","41486524348","33008772218","35260668948","43606750775","49458109375","4183369138","17979108","31449134789","91082197888","76809476889","53686053317","454689834","96455486135","155075932805","238108839","16694927091","40993364712","60383231268","64889086068","68332700951","5708640","1089824","1336333","1113881","982455","1037440","1238531","969860","119964","1278","1103923","2240256","1945902","1499091","8014","3018963","3756831","13559","436680","899065","1288734","1680347","2457429"
"20212","11","서울시","CS200007","치과의원","615374739184","4375163","535920707205","79454031979","118593491942","121311970551","89754188225","92596367733","113664688754","75997853856","3456178123","14964743","79262747988","209097885860","198666771332","126899220812","1433148449","307479958249","305373086741","849725726","51454183902","91324498419","131893336260","163315016998","174015885585","3761476","613687","876720","825747","619122","636732","803155","596041","17646","63","742160","1324421","1503119","800381","5019","2152683","2213951","12865","476909","744006","1013437","1012571","1106823"
"20212","11","서울시","CS200006","일반의원","1478377331907","37810242","1244801638835","233575693072","282164923190","256786543754","186615587606","230808721942","288425862343","226402882771","7172810301","146949113","323494179853","471265904987","439419418816","242657544039","1393335099","552757375266","922317716206","3616597919","198815262417","311698147101","321572798356","347041502393","292333370188","32444926","5365316","7961719","6419615","5019863","6132689","6911040","5106196","259120","742","9611840","10428276","11970836","5775183","23365","17155281","20624185","236755","3873619","7021878","8317723","8122029","10207473"
"20212","11","서울시","CS200005","스포츠 강습","110978281025","416135","101676280559","9302000466","25086787278","22477129928","17248355210","18469870424","18394137719","7297668320","2004332146","83155534","8371053800","19683927119","25727314547","49129203888","7983626137","36294089811","71620717747","202175572","17264624098","30507930305","39044463404","15198226004","5695837882","374412","41723","93534","81527","64552","66608","68191","28866","12857","836","25189","67165","111291","184323","27331","162379","246671","1679","57877","106031","177953","48097","17407"
"20212","11","서울시","CS200003","예술학원","116537346265","558604","97905858845","18631487420","19971252750","22066356839","17452354182","19784047244","18631847830","13829383457","4802103963","119478264","3780274933","20080684292","43853532822","42777484166","5925891788","46030629758","69289530024","593197722","9480345634","22225933378","61351533997","17617840257","4050072297","492325","66279","102992","112869","85220","99702","91542","51950","14329","528","14416","101135","235714","188933","17878","221967","332782","3669","45073","127159","302214","59908","16722"
"20212","11","서울시","CS200002","외국어학원","70984402994","182068","65880977741","5103425253","15344509113","14528639459","11040806451","11861562961","13105459757","3694393254","1409031999","184432603","15288656967","12607385215","22469185942","17772155308","2662586959","30334094777","39711897152","93467814","2020309804","17077403535","39247961638","8525868492","3080980627","164553","17515","38336","36830","27164","30351","31872","13112","4403","537","25206","30974","59279","57910","8162","74379","106043","877","11753","36069","102132","23132","6460"
"20212","11","서울시","CS200001","일반교습학원","712730132352","2281549","563033198864","149696933488","122687232977","119569646389","98006356619","108934358849","113835604030","95430175464","54266758024","2007884769","49034182968","94753788163","199786865157","306974467624","60172943671","304871196192","404785990654","1573709160","6772848181","47899492516","453506306425","181723300911","18181529650","1782334","499215","389302","383248","307656","349888","352240","313398","185817","6329","155912","340604","667585","944012","167107","962723","1313395","9623","32070","178965","1462558","541475","51409"
"20212","11","서울시","CS100010","커피-음료","659367554094","90560477","492954321657","166413232437","91024384613","97805925990","101672066965","99088431489","103363512600","89135054524","77278177913","1004014257","92772596669","224680066994","171272204604","144444878888","25193792682","266897266188","322441302553","10315905411","181114487981","169809104707","116784995064","79334891490","31979187053","69962266","20598211","13372961","13981408","14288467","14054359","14265071","10981806","9616405","73548","18879513","29675467","22085154","17354163","2492632","39729260","45888501","1778405","27873733","25107411","16329308","10642708","3886388"
"20212","11","서울시","CS100009","호프-간이주점","551207462367","14746501","402807108841","148400353526","69112465981","78608463944","78433360363","78689225306","97963593247","93946759018","54453594508","12483100956","4691815828","28204457653","21894893497","190967135576","292966058857","314736665808","176925774424","7308490279","154201510982","123910029364","91395429918","78835727485","36011155935","10698973","4047528","1879346","2077799","2107329","2091272","2543227","2438845","1608683","97325","545036","1867918","1203701","5169392","5863129","7995717","5903968","259862","4826758","3425509","2315611","2086771","985305"
"20212","11","서울시","CS100008","분식전문점","305183197543","30918417","229316442564","75866754979","43287578568","45396114378","45479833144","46060996186","49091920288","43399206964","32467548015","2848902887","26000997168","102552665649","52238677864","98116121304","23425832671","137506869950","134470987645","5683453482","57324566094","65044254130","69318594697","51312712850","23294969892","23607643","7310774","4515976","4714126","4690430","4755103","4932008","4168236","3142538","269671","3256790","10064267","5432195","9880407","2015087","14255635","15186225","719993","6678657","7171177","7136686","5295110","2440242"
"20212","11","서울시","CS100007","치킨전문점","131904106329","6022205","94624403363","37279702966","15560224791","18309092299","19024143156","18573455446","23157487671","20713486249","16566216717","2601409116","567344373","6239140979","9437244497","66264430073","46794537291","73859384808","46587299215","1612472698","21855331947","24417131579","31331802033","28364417820","12867013314","4235722","1786483","686344","813439","850667","824723","1060549","984424","802059","134110","47289","404977","519104","3063713","1853012","3383654","2360216","100517","1174826","1201003","1389829","1264723","613070"
"20212","11","서울시","CS100006","패스트푸드점","170379758694","15555452","120266283102","50113475592","21285862412","23525419077","24634009274","24023470160","26797522179","26186376024","23927099568","2107921560","10253816062","50259098055","30820471643","61676894338","15261557036","80459617329","71482950427","2986044296","41184485635","38970823349","33073583455","24894780572","10832850515","11271920","4283532","2109657","2215704","2284274","2255510","2406775","2248955","2034577","212768","1393769","4493119","2889760","5197025","1369011","7740607","7165007","391096","4486853","3903182","2996853","2167721","959952"
"20212","11","서울시","CS100005","제과점","276613788616","29060144","201487256670","75126531946","37941676855","39487837834","39567329074","39017093811","45473319096","42049320453","33077211493","222356799","45718248994","67365714108","63314495145","81107903008","18885070562","100276582070","148950973109","2375171117","46129263003","59881674900","61223882590","48501708129","31115855496","21520798","7539346","4195269","4278394","4227880","4235649","4583606","4127682","3411664","23794","5540833","6434504","6257107","8636661","2167245","10703248","17190482","338888","5803104","6851838","6381932","5132786","3385122"
"20212","11","서울시","CS100004","양식음식점","301812111638","8176267","204918535156","96893576482","32929470493","38613644848","43882387719","41157189894","48335842202","55132175289","41761401193","1667666573","1234156604","86751099003","48308739470","118098376150","45752073838","122379199047","126247569811","3007429075","76806991257","76624208142","44779383655","33011311724","14397445021","5843766","2332501","1000761","1138765","1223980","1166516","1313744","1278827","1053674","23405","87053","3173778","1416794","2912560","562677","3395061","4006503","157415","2496607","2140214","1316101","933021","358180"
"20212","11","서울시","CS100003","일식음식점","279495901606","7735641","218080871523","61415030083","37983994423","43429756037","43726910630","44573819857","48366390576","38398156868","23016873215","471010375","499328632","85164916134","25713872679","111045504011","56601269775","125018975182","84174144423","2133707183","55923759152","59096998477","41211774672","32864139310","17962702308","6121100","1614541","1132617","1224288","1227811","1232966","1303418","943465","671076","7049","33953","3522894","950410","2615235","606100","3573845","3171375","140783","2178409","1826123","1188959","945431","465527"
"20212","11","서울시","CS100002","중식음식점","245800025481","9285881","178936760618","66863264863","31587189913","35188188061","35862367266","36528452933","39770562445","35917091931","30946172932","843528623","1934895025","92787884243","31206733606","94159294638","24867689346","121310528549","73686979556","2007984696","36550400412","49717015776","45734759596","38860641757","22126705861","6973544","2312337","1262505","1384288","1378811","1425396","1522544","1220122","1092215","36314","88017","4435864","1378911","2941474","405301","5074184","3163005","156996","1712316","1971539","1891139","1575529","929704"
"20212","11","서울시","CS100001","한식음식점","3033981797950","99712953","2268712839191","765268958759","415099552960","449927503928","448885221067","454536337158","500264224078","436567225965","328701732794","9477016690","57753018960","872392729061","315407320173","1313794742474","465156970592","1548068185281","903381671154","12957773888","412368868630","550938563221","537692730563","545619091679","391872899508","77583198","22129755","15071721","15522344","15143933","15502864","16342336","12331779","9797976","302119","3133300","42556934","12302627","33185885","8232088","54244906","34440711","763740","16375950","19723612","18748238","18945579","14128018"
"20211","11","서울시","CS300043","전자상거래업","29347889864","404435","25602931757","3744958107","8418462006","3492840671","4317924979","5125244585","4248459516","2333015823","1411942284","692642555","642245211","8613904722","10512806748","7185664260","1700626368","12207681689","11514445846","97284116","5324040126","6465296184","3716880276","4924312174","3194314654","284085","120350","49510","55647","54993","50719","73216","67594","52756","1187","19844","76985","135092","145909","25418","170694","213968","10406","116007","88020","60044","76369","33817"
"20211","11","서울시","CS300036","조명용품","419493990135","4125713","367654769299","51839220836","74571216390","79097855473","70507289389","59968697465","83509710582","45468221338","6370999498","48509872","85427594778","138877197210","149215342106","42058497867","3866848302","221024295209","90237532613","65304515","6818526348","37024263628","88217673116","107255816316","71881373862","3457741","667972","782160","733282","719929","589475","632895","558683","109289","543","849168","1267613","1429184","576549","2656","2335788","942145","3482","146116","459645","721412","1017265","930217"
"20211","11","서울시","CS300035","인테리어","49820682992","1014369","39603656237","10217026755","8477554192","7680301361","9028691780","6555492189","7861616715","8191362545","2025664210","11247679","11307913074","14246300140","14968644783","9083060930","203516386","23434434261","17346226594","36447997","1824132078","4736953258","8267447941","11144735215","14771026754","787325","227044","165552","160359","170894","145948","144572","159455","67589","135","206519","292883","322903","189917","2012","502341","376706","3624","61564","127226","175884","242120","268651"
"20211","11","서울시","CS300033","철물점","66716377536","1556903","54689423498","12026954038","10747532977","13209342778","11974813628","9136598675","9621135440","9991814582","2035139456","22575821","16455214992","20414927836","19483439264","10149855208","190364415","31484019206","20468569131","21394430","2008641368","6356324620","10561210469","16027960685","16977107177","1261721","295182","257720","272740","262010","232003","237248","226900","68282","726","384514","459484","469027","238975","4177","825200","375112","1314","97072","211288","253335","336614","300784"
"20211","11","서울시","CS300032","가전제품","296774672717","816180","169492087842","127282584875","40675164118","34007964366","32591832477","27794255773","34422871108","67166796695","60115788180","0","11536700933","80453629242","111878367063","91685630300","1220345179","157410861076","130909412872","380517425","17946702650","53934390221","77781018379","78195716147","60081929110","501595","314585","114267","98977","102946","89222","96183","163049","151536","0","51675","211636","296353","252441","4075","453017","338810","1855","75869","146447","184875","201005","181764"
"20211","11","서울시","CS300031","가구","225279737071","694497","142226968553","83052768518","29555915308","26029338919","34584574142","25048781904","27008358280","44771270158","38281498360","54691688","11044224306","57586737271","103585020200","52699648475","309415131","105046133258","104353098667","7213032","8953081822","36241826654","56296237102","55390725358","52509114023","519917","174580","110927","108428","113147","94435","92980","102206","72374","593","126642","185452","253062","125360","3388","316563","314593","254","72793","153909","147470","142879","113847"
"20211","11","서울시","CS300029","애완동물","16824481587","457518","10538765686","6285715901","2069234854","2082822099","2248039371","1966844121","2171825241","3346071236","2939644665","40509435","787888652","3726035593","5920682629","5742192314","607172964","7218480527","9375440491","50212644","2588575435","3516484709","4173210334","4012273488","2252818274","309912","147606","64126","63335","65917","56378","60156","83517","64089","2587","18607","99705","153087","168610","14922","187957","266899","3203","78622","88478","92401","114320","77825"
