"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20261","R","전통시장","3130179","이화여대 3,5,7길 상점가","1022806","313677","709130","90288","490456","154384","103851","87737","96088","240923","210212","138625","135777","177816","119452","146673","146695","150256","149118","150384","145016","134666"
"20261","R","전통시장","3130178","이대 앞 스타트업 상점가","47828","12268","35560","8596","19704","5768","4900","4548","4312","8900","10444","8404","7980","7524","4576","7312","7604","7664","7656","7180","5416","4996"
"20261","R","전통시장","3130177","인왕시장(홍제골목형상점가)","37948","16613","21334","4744","4270","5419","5338","6223","11954","5873","7330","5656","6412","8309","4366","5337","5384","5325","5371","5442","5670","5419"
"20261","R","전통시장","3130176","유진상가","22290","9939","12351","3003","2401","3009","3219","3721","6938","3710","4243","3280","3649","4835","2573","3119","3150","3123","3148","3179","3341","3230"
"20261","R","전통시장","3130175","신촌 상인회(신촌상점가)","51283","23409","27874","5950","22992","7987","5133","4385","4836","7605","9294","7629","8310","11978","6467","6858","6900","7008","7229","7438","8493","7357"
"20261","R","전통시장","3130174","연희사러가","34364","15059","19306","3124","10595","6448","5001","4061","5135","5733","6751","5315","5500","7098","3966","4611","4735","4801","4894","4988","5281","5053"
"20261","R","전통시장","3130173","백련시장","66495","29578","36916","9097","11338","9097","10515","9785","16664","15492","14350","8025","8441","11719","8466","9274","9237","9286","9294","9306","10013","10084"
"20261","R","전통시장","3130172","모래내시장(서중시장)","193697","82251","111446","49433","20143","27717","38140","24347","33918","42928","38624","25237","27724","36673","22511","27175","26413","26768","26368","27791","30444","28738"
"20261","R","전통시장","3130171","불광먹자골목 골목형상점가","220079","95961","124118","26964","28380","31224","34135","38709","60667","39934","40596","31070","34163","47616","26700","30751","30507","30979","30735","31324","33528","32254"
"20261","R","전통시장","3130170","제일시장","88682","37956","50726","7082","13109","14337","13353","15016","25785","14908","16930","13697","14704","18824","9621","12368","12238","12560","12410","12684","13608","12814"
"20261","R","전통시장","3130169","대조시장","571503","248021","323480","46943","86808","104806","85801","90748","156397","159845","118451","65233","63857","88882","75235","79880","79736","80688","80248","81336","85857","83757"
"20261","R","전통시장","3130168","연서시장","188091","86816","101275","16702","29819","31716","25229","29565","55062","40010","39151","25105","24083","35814","23929","26083","25799","26076","25929","26556","28868","28781"
"20261","R","전통시장","3130167","연신내상점가(연빛거리)","1079855","513542","566313","107598","222069","192722","164428","163259","229778","153479","204543","155268","168855","256628","141082","149647","149682","151626","151986","162352","167941","146624"
"20261","R","전통시장","3130166","응암시장(신응암시장)","41268","19450","21818","7032","4365","6115","7434","6211","10111","10510","8043","4804","5146","7331","5433","5822","5711","5788","5799","5826","6124","6199"
"20261","R","전통시장","3130165","대림골목시장(대림시장, 양지시장)","256168","114160","142008","24027","26282","37827","40610","44832","82592","60342","51058","32869","34232","45918","31749","35472","35421","36604","36486","35533","37625","39026"
"20261","R","전통시장","3130164","역촌중앙시장","59388","26502","32886","8668","8412","8512","8762","10082","14953","18283","11813","5850","5834","9214","8394","8380","8315","8335","8429","8442","8816","8670"
"20261","R","전통시장","3130163","응암오거리상점가","463790","214921","248868","40828","69370","71514","78248","77068","126762","119021","91060","54594","56320","80355","62440","64407","64315","64707","64567","65998","70374","69423"
"20261","R","전통시장","3130162","증산골목시장","79327","36773","42553","9671","11563","12823","12334","12765","20173","20553","16277","9359","9354","13735","10047","11120","11063","10975","11015","11216","12040","11899"
"20261","R","전통시장","3130161","증산종합시장","15514","7200","8314","2482","1701","2544","2603","2519","3663","5033","2865","1600","1597","2245","2176","2232","2233","2246","2241","2254","2175","2133"
"20261","R","전통시장","3130160","수일시장","23997","11289","12708","3467","2873","4750","4327","4226","4354","6248","4930","2871","2739","4024","3186","3430","3368","3303","3425","3439","3491","3542"
"20261","R","전통시장","3130159","공릉동 도깨비시장","656990","307651","349340","72995","162551","88832","80484","83471","168657","191877","134190","71878","71863","100702","86480","92924","91768","91355","91086","92294","97345","100218"
"20261","R","전통시장","3130158","상계역전종합상가","158229","71785","86444","20343","20820","17917","24436","28974","45738","37656","32003","18814","19426","29690","20639","21744","22116","22045","22267","22543","24011","23501"
"20261","R","전통시장","3130157","상계중앙시장","951348","452227","499121","139545","110379","105540","135703","160338","299843","241810","192290","117443","119549","161722","118533","134492","132266","132882","132701","132156","141471","145380"
"20261","R","전통시장","3130156","시영2단지 무지개종합상가(중계 무지개2단지아파트상가)","57399","24596","32803","9532","6113","9414","9763","8850","13728","15164","11354","6556","7197","9984","7142","7919","7758","7732","7914","7956","9022","9096"
"20261","R","전통시장","3130155","시영B상가(중계 그린아파트 B 상가)","54643","23136","31508","9416","5574","8699","9143","8504","13305","9893","9582","8127","9910","11989","5140","7203","7085","7163","7239","7280","9538","9136"
"20261","R","전통시장","3130154","상계주공1단지(가)상가","11510","5182","6328","1617","1197","1678","1861","2020","3138","4141","2581","896","723","1371","1799","1676","1693","1674","1697","1695","1526","1550"
"20261","R","전통시장","3130153","창동역상점가","214604","105040","109564","21282","35225","31899","30897","36883","58416","21004","43574","40089","44890","47418","17627","28535","29250","29798","30585","32956","33806","29675"
"20261","R","전통시장","3130152","오!도봉거리 상점가","109574","53699","55875","13361","11953","12796","15722","20533","35208","15814","20328","17895","16986","25134","13418","15261","15232","15282","15024","15419","16397","16962"
"20261","R","전통시장","3130151","신도봉시장","39437","19258","20179","3811","4221","4573","5383","7338","14111","8664","7691","4918","5094","7806","5266","5550","5457","5507","5443","5380","5880","6218"
"20261","R","전통시장","3130150","창동골목시장","227480","108581","118899","29594","22742","24183","32760","44023","74180","53421","43453","28498","29686","42461","29962","32101","31923","31608","31784","31711","34209","34146"
"20261","R","전통시장","3130149","창동신창시장","695118","323895","371222","102275","74466","79304","100225","130525","208323","206641","141636","73082","72900","107003","93855","98926","98057","96575","96766","97210","102610","104973"
"20261","R","전통시장","3130148","방학동도깨비시장","272340","129844","142496","30793","24852","31123","40452","48622","96496","67640","51320","32030","34407","49992","36951","38777","38165","37722","37894","37845","40799","41138"
"20261","R","전통시장","3130147","쌍문역동측상점가","461914","214200","247713","52628","70719","71992","73246","74775","118553","96439","92959","62145","63298","88466","58606","65336","64315","63622","65509","66885","69415","66831"
"20261","R","전통시장","3130146","쌍문시장(쌍문역골목시장)","1661704","750195","911509","212017","279487","242368","235745","257242","434847","401953","356268","207325","197287","287292","211580","237585","234475","231448","236316","241612","242753","237517"
"20261","R","전통시장","3130145","쌍문역둘리상점가","162443","74337","88106","17417","25944","25422","24034","25792","43832","31969","32607","21505","22383","33062","20917","22783","22620","22611","22689","22879","24607","24253"
"20261","R","전통시장","3130144","백운시장","72677","30899","41778","10257","10505","8846","10575","10101","22394","25052","15744","6693","6087","9105","9997","10417","10368","10249","10317","10058","10466","10801"
"20261","R","전통시장","3130143","방천골목시장","250065","114645","135419","40759","36057","33468","36399","39320","64060","59382","49339","30633","31561","46432","32719","35109","35247","35282","35354","35925","36965","36181"
"20261","R","전통시장","3130142","강북북부시장","18454","8944","9509","2170","2662","2613","2757","3722","4532","4201","3656","2351","2413","3437","2395","2580","2615","2603","2583","2594","2664","2816"
