"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20253","11200","성동구","CS200017","골프연습장","57.0","55.0","2.0","1.8","1.0","1.8","1.0"
"20253","11200","성동구","CS200016","당구장","104.0","104.0","0.0","1.9","2.0","1.0","1.0"
"20253","11200","성동구","CS200015","세무사사무소","277.0","277.0","0.0","0.4","1.0","0.7","2.0"
"20253","11200","성동구","CS200014","회계사사무소","25.0","25.0","0.0","0.0","0.0","4.0","1.0"
"20253","11200","성동구","CS200013","기타법무서비스","43.0","43.0","0.0","2.3","1.0","2.3","1.0"
"20253","11200","성동구","CS200012","법무사사무소","44.0","44.0","0.0","2.3","1.0","2.3","1.0"
"20253","11200","성동구","CS200011","변리사사무소","21.0","21.0","0.0","0.0","0.0","0.0","0.0"
"20253","11200","성동구","CS200010","변호사사무소","37.0","37.0","0.0","0.0","0.0","0.0","0.0"
"20253","11200","성동구","CS200009","동물병원","30.0","30.0","0.0","3.3","1.0","6.7","2.0"
"20253","11200","성동구","CS200008","한의원","107.0","107.0","0.0","2.8","3.0","0.9","1.0"
"20253","11200","성동구","CS200007","치과의원","128.0","128.0","0.0","0.8","1.0","0.8","1.0"
"20253","11200","성동구","CS200006","일반의원","299.0","299.0","0.0","1.3","4.0","0.0","0.0"
"20253","11200","성동구","CS200005","스포츠 강습","322.0","317.0","5.0","3.7","12.0","5.0","16.0"
"20253","11200","성동구","CS200004","컴퓨터학원","10.0","10.0","0.0","0.0","0.0","0.0","0.0"
"20253","11200","성동구","CS200003","예술학원","325.0","312.0","13.0","2.5","8.0","2.5","8.0"
"20253","11200","성동구","CS200002","외국어학원","70.0","67.0","3.0","7.1","5.0","2.9","2.0"
"20253","11200","성동구","CS200001","일반교습학원","585.0","525.0","60.0","2.1","12.0","1.4","8.0"
"20253","11200","성동구","CS100010","커피-음료","1033.0","814.0","219.0","3.9","40.0","4.6","48.0"
"20253","11200","성동구","CS100009","호프-간이주점","429.0","381.0","48.0","3.7","16.0","3.3","14.0"
"20253","11200","성동구","CS100008","분식전문점","373.0","295.0","78.0","5.6","21.0","5.1","19.0"
"20253","11200","성동구","CS100007","치킨전문점","186.0","68.0","118.0","4.3","8.0","4.8","9.0"
"20253","11200","성동구","CS100006","패스트푸드점","224.0","123.0","101.0","3.1","7.0","4.0","9.0"
"20253","11200","성동구","CS100005","제과점","285.0","229.0","56.0","3.2","9.0","1.4","4.0"
"20253","11200","성동구","CS100004","양식음식점","399.0","373.0","26.0","4.5","18.0","4.0","16.0"
"20253","11200","성동구","CS100003","일식음식점","241.0","214.0","27.0","2.5","6.0","5.8","14.0"
"20253","11200","성동구","CS100002","중식음식점","160.0","133.0","27.0","1.9","3.0","5.0","8.0"
"20253","11200","성동구","CS100001","한식음식점","1884.0","1693.0","191.0","3.5","65.0","3.2","61.0"
"20253","11170","용산구","CS300043","전자상거래업","593.0","593.0","0.0","0.0","0.0","2.0","12.0"
"20253","11170","용산구","CS300042","주유소","22.0","22.0","0.0","0.0","0.0","9.1","2.0"
"20253","11170","용산구","CS300041","예술품","223.0","223.0","0.0","2.7","6.0","1.3","3.0"
"20253","11170","용산구","CS300040","재생용품 판매점","23.0","23.0","0.0","0.0","0.0","4.3","1.0"
"20253","11170","용산구","CS300039","모터사이클및부품","43.0","43.0","0.0","7.0","3.0","0.0","0.0"
"20253","11170","용산구","CS300038","자동차부품","49.0","49.0","0.0","0.0","0.0","6.1","3.0"
"20253","11170","용산구","CS300037","중고차판매","14.0","14.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS300036","조명용품","248.0","247.0","1.0","0.8","2.0","1.2","3.0"
"20253","11170","용산구","CS300035","인테리어","118.0","118.0","0.0","1.7","2.0","0.8","1.0"
"20253","11170","용산구","CS300034","악기","18.0","18.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS300033","철물점","62.0","62.0","0.0","3.2","2.0","0.0","0.0"
"20253","11170","용산구","CS300032","가전제품","199.0","199.0","0.0","0.0","0.0","2.0","4.0"
"20253","11170","용산구","CS300031","가구","125.0","124.0","1.0","1.6","2.0","2.4","3.0"
"20253","11170","용산구","CS300030","중고가구","63.0","63.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS300029","애완동물","69.0","66.0","3.0","4.3","3.0","1.4","1.0"
"20253","11170","용산구","CS300028","화초","249.0","249.0","0.0","2.4","6.0","0.4","1.0"
"20253","11170","용산구","CS300027","섬유제품","82.0","81.0","1.0","7.3","6.0","1.2","1.0"
"20253","11170","용산구","CS300026","완구","58.0","58.0","0.0","1.7","1.0","1.7","1.0"
"20253","11170","용산구","CS300025","자전거 및 기타운송장비","17.0","17.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS300024","운동/경기용품","101.0","101.0","0.0","3.0","3.0","1.0","1.0"
"20253","11170","용산구","CS300023","미용재료","29.0","29.0","0.0","3.4","1.0","3.4","1.0"
"20253","11170","용산구","CS300022","화장품","341.0","322.0","19.0","1.2","4.0","2.1","7.0"
"20253","11170","용산구","CS300021","문구","149.0","138.0","11.0","1.3","2.0","2.0","3.0"
"20253","11170","용산구","CS300020","서적","127.0","126.0","1.0","0.8","1.0","1.6","2.0"
"20253","11170","용산구","CS300019","의료기기","70.0","70.0","0.0","0.0","0.0","2.9","2.0"
"20253","11170","용산구","CS300018","의약품","171.0","158.0","13.0","4.1","7.0","1.2","2.0"
"20253","11170","용산구","CS300017","시계및귀금속","100.0","96.0","4.0","1.0","1.0","2.0","2.0"
"20253","11170","용산구","CS300016","안경","71.0","57.0","14.0","4.2","3.0","1.4","1.0"
"20253","11170","용산구","CS300015","가방","158.0","158.0","0.0","3.2","5.0","1.9","3.0"
"20253","11170","용산구","CS300014","신발","114.0","114.0","0.0","0.0","0.0","1.8","2.0"
"20253","11170","용산구","CS300013","유아의류","58.0","55.0","3.0","0.0","0.0","1.7","1.0"
"20253","11170","용산구","CS300012","한복점","3.0","3.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS300011","일반의류","1224.0","1222.0","2.0","2.2","27.0","1.6","20.0"
"20253","11170","용산구","CS300010","반찬가게","211.0","207.0","4.0","3.8","8.0","1.4","3.0"
"20253","11170","용산구","CS300009","청과상","101.0","101.0","0.0","0.0","0.0","3.0","3.0"
"20253","11170","용산구","CS300008","수산물판매","56.0","56.0","0.0","0.0","0.0","3.6","2.0"
"20253","11170","용산구","CS300007","육류판매","92.0","92.0","0.0","3.3","3.0","2.2","2.0"
"20253","11170","용산구","CS300006","미곡판매","40.0","40.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS300005","주류도매","48.0","48.0","0.0","0.0","0.0","2.1","1.0"
"20253","11170","용산구","CS300004","핸드폰","197.0","195.0","2.0","0.0","0.0","0.5","1.0"
"20253","11170","용산구","CS300003","컴퓨터및주변장치판매","2310.0","2310.0","0.0","0.3","8.0","1.8","42.0"
"20253","11170","용산구","CS300002","편의점","280.0","82.0","198.0","2.1","6.0","1.4","4.0"
"20253","11170","용산구","CS300001","슈퍼마켓","384.0","272.0","112.0","6.3","24.0","2.6","10.0"
"20253","11170","용산구","CS200047","가정용품임대","23.0","23.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200046","의류임대","10.0","10.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200045","비디오/서적임대","7.0","7.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200044","여행사","166.0","165.0","1.0","0.0","0.0","0.6","1.0"
"20253","11170","용산구","CS200043","건축물청소","121.0","121.0","0.0","0.0","0.0","1.7","2.0"
"20253","11170","용산구","CS200042","통번역서비스","84.0","84.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200041","사진관","232.0","225.0","7.0","1.3","3.0","1.3","3.0"
"20253","11170","용산구","CS200040","녹음실","29.0","29.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200039","DVD방","7.0","7.0","0.0","42.9","3.0","0.0","0.0"
"20253","11170","용산구","CS200038","독서실","74.0","68.0","6.0","4.1","3.0","4.1","3.0"
"20253","11170","용산구","CS200037","노래방","73.0","71.0","2.0","0.0","0.0","5.5","4.0"
"20253","11170","용산구","CS200036","고시원","3.0","3.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200035","게스트하우스","150.0","149.0","1.0","0.0","0.0","3.3","5.0"
"20253","11170","용산구","CS200034","여관","92.0","92.0","0.0","3.3","3.0","1.1","1.0"
"20253","11170","용산구","CS200033","부동산중개업","1327.0","1326.0","1.0","0.2","2.0","1.3","17.0"
"20253","11170","용산구","CS200032","가전제품수리","56.0","56.0","0.0","0.0","0.0","5.4","3.0"
"20253","11170","용산구","CS200031","세탁소","148.0","127.0","21.0","1.4","2.0","1.4","2.0"
"20253","11170","용산구","CS200030","피부관리실","201.0","187.0","14.0","9.5","19.0","1.0","2.0"
"20253","11170","용산구","CS200029","네일숍","97.0","91.0","6.0","0.0","0.0","3.1","3.0"
"20253","11170","용산구","CS200028","미용실","459.0","413.0","46.0","3.7","17.0","1.1","5.0"
"20253","11170","용산구","CS200027","모터사이클수리","31.0","31.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200026","자동차미용","36.0","34.0","2.0","2.8","1.0","2.8","1.0"
"20253","11170","용산구","CS200025","자동차수리","109.0","87.0","22.0","0.9","1.0","2.8","3.0"
"20253","11170","용산구","CS200024","스포츠클럽","127.0","125.0","2.0","7.1","9.0","0.0","0.0"
"20253","11170","용산구","CS200023","통신기기수리","15.0","15.0","0.0","6.7","1.0","0.0","0.0"
"20253","11170","용산구","CS200022","복권방","26.0","26.0","0.0","0.0","0.0","7.7","2.0"
"20253","11170","용산구","CS200021","기타오락장","21.0","15.0","6.0","0.0","0.0","4.8","1.0"
"20253","11170","용산구","CS200020","전자게임장","6.0","4.0","2.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200019","PC방","22.0","22.0","0.0","4.5","1.0","4.5","1.0"
"20253","11170","용산구","CS200018","볼링장","6.0","6.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200017","골프연습장","43.0","39.0","4.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200016","당구장","64.0","62.0","2.0","1.6","1.0","4.7","3.0"
"20253","11170","용산구","CS200015","세무사사무소","144.0","144.0","0.0","0.0","0.0","2.1","3.0"
"20253","11170","용산구","CS200014","회계사사무소","19.0","19.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200013","기타법무서비스","39.0","39.0","0.0","2.6","1.0","5.1","2.0"
"20253","11170","용산구","CS200012","법무사사무소","11.0","11.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200011","변리사사무소","6.0","6.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200010","변호사사무소","37.0","37.0","0.0","0.0","0.0","5.4","2.0"
"20253","11170","용산구","CS200009","동물병원","33.0","33.0","0.0","3.0","1.0","3.0","1.0"
"20253","11170","용산구","CS200008","한의원","62.0","62.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200007","치과의원","103.0","103.0","0.0","2.9","3.0","1.9","2.0"
"20253","11170","용산구","CS200006","일반의원","183.0","183.0","0.0","3.3","6.0","1.6","3.0"
"20253","11170","용산구","CS200005","스포츠 강습","268.0","263.0","5.0","3.7","10.0","3.4","9.0"
"20253","11170","용산구","CS200004","컴퓨터학원","7.0","7.0","0.0","0.0","0.0","0.0","0.0"
"20253","11170","용산구","CS200003","예술학원","171.0","169.0","2.0","2.9","5.0","3.5","6.0"
"20253","11170","용산구","CS200002","외국어학원","67.0","64.0","3.0","0.0","0.0","3.0","2.0"
"20253","11170","용산구","CS200001","일반교습학원","374.0","337.0","37.0","1.3","5.0","1.9","7.0"
"20253","11170","용산구","CS100010","커피-음료","1107.0","919.0","188.0","3.9","43.0","2.9","32.0"
"20253","11170","용산구","CS100009","호프-간이주점","659.0","621.0","38.0","1.1","7.0","3.0","20.0"
"20253","11170","용산구","CS100008","분식전문점","355.0","277.0","78.0","3.4","12.0","3.4","12.0"
"20253","11170","용산구","CS100007","치킨전문점","133.0","49.0","84.0","0.8","1.0","1.5","2.0"
"20253","11170","용산구","CS100006","패스트푸드점","231.0","141.0","90.0","4.3","10.0","3.9","9.0"
"20253","11170","용산구","CS100005","제과점","297.0","231.0","66.0","5.1","15.0","4.4","13.0"
"20253","11170","용산구","CS100004","양식음식점","843.0","812.0","31.0","2.7","23.0","3.0","25.0"
"20253","11170","용산구","CS100003","일식음식점","274.0","238.0","36.0","1.1","3.0","2.9","8.0"
"20253","11170","용산구","CS100002","중식음식점","159.0","137.0","22.0","3.1","5.0","5.0","8.0"
"20253","11170","용산구","CS100001","한식음식점","1723.0","1556.0","167.0","4.1","71.0","3.1","54.0"
"20253","11140","중구","CS300043","전자상거래업","473.0","473.0","0.0","0.0","0.0","3.4","16.0"
"20253","11140","중구","CS300042","주유소","25.0","25.0","0.0","0.0","0.0","0.0","0.0"
"20253","11140","중구","CS300041","예술품","108.0","108.0","0.0","3.7","4.0","2.8","3.0"
"20253","11140","중구","CS300040","재생용품 판매점","43.0","43.0","0.0","2.3","1.0","2.3","1.0"
"20253","11140","중구","CS300039","모터사이클및부품","70.0","70.0","0.0","0.0","0.0","5.7","4.0"
"20253","11140","중구","CS300038","자동차부품","37.0","37.0","0.0","0.0","0.0","0.0","0.0"
"20253","11140","중구","CS300037","중고차판매","10.0","10.0","0.0","0.0","0.0","10.0","1.0"
"20253","11140","중구","CS300036","조명용품","553.0","551.0","2.0","0.4","2.0","0.5","3.0"
"20253","11140","중구","CS300035","인테리어","359.0","359.0","0.0","1.4","5.0","0.8","3.0"
"20253","11140","중구","CS300034","악기","6.0","6.0","0.0","16.7","1.0","0.0","0.0"
"20253","11140","중구","CS300033","철물점","69.0","69.0","0.0","0.0","0.0","1.4","1.0"
"20253","11140","중구","CS300032","가전제품","139.0","139.0","0.0","2.2","3.0","0.7","1.0"
"20253","11140","중구","CS300031","가구","278.0","278.0","0.0","0.0","0.0","0.7","2.0"
"20253","11140","중구","CS300030","중고가구","25.0","25.0","0.0","0.0","0.0","0.0","0.0"
"20253","11140","중구","CS300029","애완동물","57.0","55.0","2.0","3.5","2.0","10.5","6.0"
"20253","11140","중구","CS300028","화초","288.0","286.0","2.0","1.0","3.0","0.7","2.0"
"20253","11140","중구","CS300027","섬유제품","199.0","199.0","0.0","1.5","3.0","2.0","4.0"
"20253","11140","중구","CS300026","완구","50.0","50.0","0.0","0.0","0.0","0.0","0.0"
"20253","11140","중구","CS300025","자전거 및 기타운송장비","9.0","9.0","0.0","0.0","0.0","0.0","0.0"
"20253","11140","중구","CS300024","운동/경기용품","238.0","238.0","0.0","0.4","1.0","0.4","1.0"
"20253","11140","중구","CS300023","미용재료","84.0","84.0","0.0","2.4","2.0","0.0","0.0"
"20253","11140","중구","CS300022","화장품","842.0","745.0","97.0","1.5","13.0","1.5","13.0"
"20253","11140","중구","CS300021","문구","334.0","315.0","19.0","1.2","4.0","1.5","5.0"
"20253","11140","중구","CS300020","서적","190.0","189.0","1.0","1.1","2.0","2.6","5.0"
"20253","11140","중구","CS300019","의료기기","105.0","105.0","0.0","0.0","0.0","1.0","1.0"
"20253","11140","중구","CS300018","의약품","252.0","240.0","12.0","3.6","9.0","2.4","6.0"
"20253","11140","중구","CS300017","시계및귀금속","359.0","355.0","4.0","1.7","6.0","1.4","5.0"
"20253","11140","중구","CS300016","안경","243.0","207.0","36.0","1.6","4.0","0.4","1.0"
"20253","11140","중구","CS300015","가방","445.0","443.0","2.0","2.0","9.0","1.6","7.0"
"20253","11140","중구","CS300014","신발","611.0","603.0","8.0","0.2","1.0","2.3","14.0"
"20253","11140","중구","CS300013","유아의류","290.0","279.0","11.0","3.1","9.0","1.4","4.0"
"20253","11140","중구","CS300012","한복점","23.0","23.0","0.0","4.3","1.0","0.0","0.0"
"20253","11140","중구","CS300011","일반의류","15391.0","15375.0","16.0","0.4","55.0","2.3","361.0"
"20253","11140","중구","CS300010","반찬가게","378.0","359.0","19.0","1.1","4.0","0.8","3.0"
"20253","11140","중구","CS300009","청과상","195.0","194.0","1.0","0.0","0.0","0.5","1.0"
"20253","11140","중구","CS300008","수산물판매","440.0","439.0","1.0","0.2","1.0","0.7","3.0"
"20253","11140","중구","CS300007","육류판매","166.0","164.0","2.0","2.4","4.0","0.6","1.0"
"20253","11140","중구","CS300006","미곡판매","162.0","162.0","0.0","0.0","0.0","2.5","4.0"
"20253","11140","중구","CS300005","주류도매","37.0","37.0","0.0","0.0","0.0","5.4","2.0"
"20253","11140","중구","CS300004","핸드폰","195.0","195.0","0.0","0.0","0.0","1.0","2.0"
"20253","11140","중구","CS300003","컴퓨터및주변장치판매","162.0","162.0","0.0","0.0","0.0","0.6","1.0"
"20253","11140","중구","CS300002","편의점","381.0","96.0","285.0","1.6","6.0","2.9","11.0"
"20253","11140","중구","CS300001","슈퍼마켓","684.0","547.0","137.0","5.7","39.0","2.0","14.0"
"20253","11140","중구","CS200047","가정용품임대","13.0","13.0","0.0","0.0","0.0","0.0","0.0"
"20253","11140","중구","CS200046","의류임대","5.0","5.0","0.0","0.0","0.0","20.0","1.0"
"20253","11140","중구","CS200045","비디오/서적임대","6.0","4.0","2.0","0.0","0.0","0.0","0.0"
"20253","11140","중구","CS200044","여행사","1080.0","1080.0","0.0","0.6","7.0","1.2","13.0"
"20253","11140","중구","CS200043","건축물청소","96.0","95.0","1.0","0.0","0.0","0.0","0.0"
