"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20261","11710","송파구","CS300028","화초","3471448331","65841","2725974202","745474129","636380686","448829909","451288029","595183474","594292104","455869759","289604370","1119050","547369784","1039295213","1065395943","789929655","28338686","1061880850","1449728178","8708623","218825069","422309434","627426990","486165388","748173533","45670","20171","8649","9207","7835","8738","11241","12795","7376","44","8951","16709","20336","18739","1062","26449","33330","285","4581","12266","14632","11773","16248"
"20261","11710","송파구","CS300027","섬유제품","1448870989","10245","942563434","506307555","222923992","234310420","186173249","166409322","132746451","295626231","210681324","0","27211134","227401362","780444401","413060246","753846","779917790","634563983","0","33964582","259722024","228636136","371176045","520982986","6417","3828","1317","1384","1254","1132","1330","2224","1604","0","303","2727","4257","2957","1","3677","6368","0","88","727","1453","2129","5651"
"20261","11710","송파구","CS300026","완구","17959923882","1089055","10616475057","7343448825","2118753528","1879647307","1620686132","1928232362","3069155728","4525401231","2818047594","774194","640976592","3716112850","5906176388","7214663566","481220292","9753327405","8206596477","494057640","5073954249","6169362949","4468671912","935108784","818768348","626699","462356","124848","109703","113325","121896","156927","268385","193971","530","27770","194115","383201","476660","6779","396907","692148","35909","425907","351584","196317","54338","25000"
"20261","11710","송파구","CS300025","자전거 및 기타운송장비","1550215809","10080","1012600401","537615408","84046088","73644462","389988745","377629208","87291898","256411614","281203794","0","41682075","381086412","730997871","396449451","0","1092135698","438647721","1495261","62473055","251574644","534513943","319391722","361334797","6065","4015","1059","856","1391","1517","1242","2236","1779","0","723","3174","3792","2391","0","7520","2420","89","578","824","3249","2292","2905"
"20261","11710","송파구","CS300024","운동/경기용품","9761868618","58429","6556165005","3205703613","1211677635","1554596755","1516600031","707362196","1565928388","2254551922","951151691","0","332238295","3550731762","2929093860","2907725890","42078811","5237160386","3310623720","43412239","728273844","1149357939","2372196509","2862231940","1392311632","30581","27848","5838","9535","4057","5137","6014","17134","10714","1","4499","25743","16782","10643","761","31936","23219","1121","7646","10750","15799","11420","8422"
"20261","11710","송파구","CS300022","화장품","10983201275","101563","9359160537","1624040738","1643223983","2086337539","1107682173","1385164054","3136752788","1193674562","430366176","78052023","952577299","2297237505","4664551919","2481920825","508861704","3923473291","6331037885","251847","376651570","1444611512","2100390659","4676605239","1655652145","76060","25503","14644","15493","11893","16068","17962","16728","8775","592","12239","36047","29037","20852","2796","38363","59891","20","7540","21545","25285","22926","20939"
"20261","11710","송파구","CS300021","문구","8995482270","356273","7094894128","1900588142","1183771775","1662823246","1228428296","1252789890","1767080921","1105140358","795447784","7728963","880559116","2944356684","3343508158","1774674605","44654744","3917817873","2889486684","19754343","206527112","1055502632","3164987295","847159832","1513373338","248179","108094","53619","49715","50507","48587","45751","57547","50547","2199","25204","96239","124146","102228","6257","154192","170141","3386","15865","60430","150169","44988","49502"
"20261","11710","송파구","CS300020","서적","2599661410","53182","2038565401","561096009","435946059","321471305","405523114","385144977","490479946","369167894","191928115","1715648","108171640","797801788","1007908943","644763666","39299725","776833958","1006323173","26214588","19971276","173118304","954977479","481496369","127379116","36961","16221","7696","6948","7438","7532","7347","10054","6167","57","2173","11651","18450","19500","1351","22132","29434","1790","1223","4597","25934","14204","3820"
"20261","11710","송파구","CS300019","의료기기","16410443480","16179","16166114808","244328672","4930819761","1678185789","3455517661","1659276342","4442315255","243811829","516843","0","5555990937","5156608495","4979608313","718235735","0","7330531106","9079912374","0","20014570","18949987","5094711678","782677588","10494089657","15711","468","2666","3255","3346","2939","3505","451","17","0","2435","6292","6207","1245","0","8561","7618","0","75","156","6085","1827","8036"
"20261","11710","송파구","CS300018","의약품","120705664150","3790966","108305249286","12400414864","21925881818","22003625959","20709631431","18413241760","25252868318","10825886625","1574528239","29887512","21329991128","39717586028","40080883868","18730782861","816532753","69719158223","44873887364","74223090","2884625515","13598967720","24986680340","29674087627","43374461292","3106175","684791","684484","622589","507405","581732","709965","549404","135387","3126","727789","1055966","1106341","831167","66577","1804691","1979551","10490","250632","666902","794682","789315","1272220"
"20261","11710","송파구","CS300017","시계및귀금속","20140763084","19584","12341088415","7799674669","1213915640","2102434009","2750190139","2248194007","4026354620","2723670632","5076004037","0","614954665","5935655503","10104135913","3486017003","0","7755391114","8610999047","910873","376469185","2846814419","2834541995","3910065979","6397587709","13876","5708","1991","2778","2691","2723","3693","3491","2217","0","672","5943","8198","4771","0","8419","10185","125","1330","3511","3428","3876","6334"
"20261","11710","송파구","CS300016","안경","9128059299","81471","6104916765","3023142534","1277479668","990496404","1146168571","1309473178","1381298944","1933955674","1089186860","0","375718764","2331499866","3156033433","3168106216","96701020","4356859804","4670395683","28184356","679047381","1538169595","2507006798","2723981999","1550865357","55957","25514","11124","10290","10564","11450","12529","15515","9999","0","3401","20173","27504","29877","516","32750","48421","936","12706","15819","19598","20130","11984"
"20261","11710","송파구","CS300015","가방","222297352","5832","165827939","56469413","20200585","15335280","36825207","80709758","12757109","21194433","35274980","0","3512465","91053627","90714837","37016423","0","32255606","190041746","0","0","12797066","22630261","87558492","99311533","3841","1991","456","874","985","1086","440","985","1006","0","180","2291","2587","774","0","1258","4574","0","0","353","190","1293","3996"
"20261","11710","송파구","CS300014","신발","6005871934","46658","4174553320","1831318614","1095751007","753880175","610373774","857864179","856684185","867053935","964264679","0","102614416","1590387447","2928336614","1378922403","5611054","2263100880","3273197781","5641488","412207792","659282472","1930490602","1248721054","1279955249","28392","18266","5250","6076","5387","5295","6384","9073","9193","0","666","12929","19063","13926","74","19978","26054","47","4046","6366","11166","10796","13611"
"20261","11710","송파구","CS300011","일반의류","210032869261","5817646","121637597025","88395272236","25519189182","22346168895","21708938116","24973328889","27089971943","44395324277","43999947959","60948457","2548541753","46420224499","71817157578","78832669270","10353327704","72232592833","137500193559","761208797","30346216315","61957810730","50119717654","38784308849","27763524042","3507021","2310625","678039","684905","631901","699416","812760","1208671","1101954","10845","78729","1165492","1920172","2289092","353316","1745326","4068100","52194","1343779","1752887","1213318","858282","592962"
"20261","11710","송파구","CS300010","반찬가게","314409382899","5234255","249209465579","65199917320","52470089219","51209411634","43146043812","47033395360","55350525554","50404751645","14795165675","110554679097","56559771510","41832486827","41406800437","16745028620","47310616408","136391363107","103310665145","79619047","6892070485","27918191172","58806695799","63651763282","82353688474","4047797","1186458","837991","809433","709708","771140","919525","832165","354293","1120208","941495","986175","963183","582496","640698","2427259","2032973","15273","229583","685860","1032223","1070965","1426325"
