"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"20234","R","전통시장","3130258","영진시장A동","6","4","2","0","0","2","2","1","1","0","0","1","1","1","1","0","0","1","1","0","0"
"20234","R","전통시장","3130257","영등포시장기계공구상가","283","159","124","0","52","70","68","55","38","0","20","39","43","32","25","0","32","31","25","23","13"
"20234","R","전통시장","3130256","신동시장","13","13","0","0","0","1","4","4","4","0","0","1","4","4","4","0","0","0","0","0","0"
"20234","R","전통시장","3130255","영등포전통시장","197","112","85","0","37","49","47","39","25","0","13","28","31","24","16","0","24","21","16","15","9"
"20234","R","전통시장","3130254","남서울상가","8","4","4","0","1","2","2","2","1","0","0","1","1","1","1","0","1","1","1","1","0"
"20234","R","전통시장","3130253","영신상가(제일상가)","35","19","16","0","6","9","8","7","5","0","2","5","5","4","3","0","4","4","3","3","2"
"20234","R","전통시장","3130250","삼구시장(로타리상가)","28","16","12","0","5","7","7","5","4","0","2","4","4","3","3","0","3","3","3","2","1"
"20234","R","전통시장","3130248","영등포역지하도상점가","1282","732","550","0","175","323","334","314","136","0","71","164","193","198","106","0","104","159","141","116","30"
"20234","R","전통시장","3130247","우리시장","39","14","25","0","8","10","13","6","2","0","0","3","6","3","2","0","8","7","7","3","0"
"20234","R","전통시장","3130246","영등포청과시장(조광시장)","441","261","180","0","78","122","101","85","55","0","30","68","64","56","43","0","48","54","37","29","12"
"20234","R","전통시장","3130245","영일시장","4953","3597","1356","3","767","1618","1528","780","257","1","428","1230","1247","529","162","2","339","388","281","251","95"
"20234","R","전통시장","3130244","대림중앙시장","318","162","156","0","59","77","71","48","63","0","23","41","30","27","41","0","36","36","41","21","22"
"20234","R","전통시장","3130243","도림시장","42","30","12","0","1","6","11","13","11","0","0","4","8","9","9","0","1","2","3","4","2"
"20234","R","전통시장","3130242","대림중앙 골목형상점가","132","69","63","0","24","32","30","20","26","0","9","17","13","12","18","0","15","15","17","8","8"
"20234","R","전통시장","3130241","선유도역 골목형상점가","2459","1409","1050","0","446","672","680","426","235","0","195","405","386","250","173","0","251","267","294","176","62"
"20234","R","전통시장","3130240","영등포유통상가","673","406","267","0","115","192","150","124","92","0","46","107","95","87","71","0","69","85","55","37","21"
"20234","R","전통시장","3130238","은행나무시장","136","83","53","0","17","33","37","28","21","0","9","23","23","14","14","0","8","10","14","14","7"
"20234","R","전통시장","3130237","박미시장(기능상실)","61","36","25","0","4","9","14","16","18","0","2","6","8","9","11","0","2","3","6","7","7"
"20234","R","전통시장","3130236","비단길현대시장(현대시장)","400","212","188","0","57","96","96","101","50","0","25","48","48","57","34","0","32","48","48","44","16"
"20234","R","전통시장","3130235","대명여울빛거리시장(대명시장)","525","283","242","0","78","126","126","130","65","0","37","63","63","73","47","0","41","63","63","57","18"
"20234","R","전통시장","3130234","푸른터시장(기능상실)","6","5","1","0","0","1","2","1","2","0","0","1","1","1","2","0","0","0","1","0","0"
"20234","R","전통시장","3130233","남문시장","246","178","68","0","17","39","45","48","97","0","9","24","24","29","92","0","8","15","21","19","5"
"20234","R","전통시장","3130232","독산동 맛나는거리상점가(독산동 맛나는거리)","152","88","64","0","17","27","31","36","41","0","12","15","19","17","25","0","5","12","12","19","16"
"20234","R","전통시장","3130231","독산동 우시장","670","430","240","0","52","91","112","148","267","0","31","61","72","91","175","0","21","30","40","57","92"
"20234","R","전통시장","3130230","가리봉시장","37","16","21","0","0","6","9","9","13","0","0","3","3","3","7","0","0","3","6","6","6"
"20234","R","전통시장","3130229","남구로시장","481","284","197","0","57","109","118","120","77","0","24","63","68","75","54","0","33","46","50","45","23"
"20234","R","전통시장","3130228","구로시장","81","45","36","0","5","19","22","21","14","0","2","10","11","11","11","0","3","9","11","10","3"
"20234","R","전통시장","3130227","고척골목시장상점가(그라운드 고척)","402","287","115","0","35","83","107","120","57","0","18","56","75","91","47","0","17","27","32","29","10"
"20234","R","전통시장","3130226","고척프라자","160","113","47","0","14","33","42","48","23","0","7","22","29","36","19","0","7","11","13","12","4"
"20234","R","전통시장","3130225","개봉중앙시장","3370","1670","1700","0","600","820","805","803","342","0","341","524","359","270","176","0","259","296","446","533","166"
"20234","R","전통시장","3130224","개봉프라자(고척근린시장)","27","17","10","0","3","6","7","7","4","0","2","4","4","4","3","0","1","2","3","3","1"
"20234","R","전통시장","3130223","고척근린시장","990","584","406","0","85","214","242","268","181","0","46","121","127","152","138","0","39","93","115","116","43"
"20234","R","전통시장","3130222","오류시장","129","84","45","0","17","23","33","37","19","0","14","17","19","20","14","0","3","6","14","17","5"
"20234","R","전통시장","3130221","남부골목시장(남부화곡시장, 남부시장)","520","229","291","0","124","144","105","97","50","0","25","62","52","52","38","0","99","82","53","45","12"
"20234","R","전통시장","3130220","등마루시장","89","55","34","0","18","23","20","16","12","0","7","15","14","11","8","0","11","8","6","5","4"
"20234","R","전통시장","3130219","까치산시장","344","190","154","0","48","94","100","62","40","0","21","50","50","39","30","0","27","44","50","23","10"
"20234","R","전통시장","3130218","신월중앙시장","246","131","115","0","31","53","55","61","46","0","14","29","32","30","26","0","17","24","23","31","20"
"20234","R","전통시장","3130217","화곡본동시장","198","115","83","0","19","37","49","49","44","0","6","22","28","26","33","0","13","15","21","23","11"
"20234","R","전통시장","3130216","화곡중앙시장","161","91","70","0","15","33","41","46","26","0","6","19","23","26","17","0","9","14","18","20","9"
"20234","R","전통시장","3130215","대원종합시장","13","8","5","0","2","3","3","3","2","0","1","2","2","2","1","0","1","1","1","1","1"
"20234","R","전통시장","3130214","송화벽화시장(송화골목시장)","242","141","101","0","14","36","65","79","48","0","6","18","31","46","40","0","8","18","34","33","8"
"20234","R","전통시장","3130213","방신전통시장","361","284","77","0","36","77","90","105","53","0","27","63","72","87","35","0","9","14","18","18","18"
"20234","R","전통시장","3130212","공항시장","68","47","21","0","4","13","15","21","15","0","2","8","10","14","13","0","2","5","5","7","2"
"20234","R","전통시장","3130211","신정2동 골목시장(오목교중앙시장)","980","568","412","0","179","319","264","173","45","0","74","176","164","116","38","0","105","143","100","57","7"
"20234","R","전통시장","3130210","목2동시장","836","467","369","0","119","204","221","192","100","0","57","111","123","109","67","0","62","93","98","83","33"
"20234","R","전통시장","3130209","목사랑시장(목4동시장)","208","131","77","0","23","45","65","53","22","0","9","28","39","34","21","0","14","17","26","19","1"
"20234","R","전통시장","3130208","목동깨비시장(목3동시장)","541","298","243","0","72","118","144","130","77","0","36","68","79","65","50","0","36","50","65","65","27"
"20234","R","전통시장","3130207","신정1동 골목시장(신정제일시장)","497","290","207","2","87","125","126","106","51","2","36","77","76","61","38","0","51","48","50","45","13"
"20234","R","전통시장","3130206","신정3동 골목시장","82","59","23","0","6","16","21","17","22","0","3","10","14","12","20","0","3","6","7","5","2"
"20234","R","전통시장","3130205","신곡종합시장(신월6동 골목시장)","220","127","93","0","22","42","51","59","46","0","8","21","27","33","38","0","14","21","24","26","8"
"20234","R","전통시장","3130204","경창시장","272","167","105","0","17","38","73","80","64","0","9","22","38","48","50","0","8","16","35","32","14"
"20234","R","전통시장","3130203","서서울 골목형상점가","160","107","53","0","13","27","38","54","28","0","8","17","23","36","23","0","5","10","15","18","5"
"20234","R","전통시장","3130202","신영시장","203","130","73","0","16","37","46","70","34","0","8","22","27","47","26","0","8","15","19","23","8"
"20234","R","전통시장","3130201","월정로시장","59","38","21","0","4","11","13","21","10","0","2","7","8","13","8","0","2","4","5","8","2"
"20234","R","전통시장","3130200","신월7동 골목시장(약수시장, 우성상가)","181","119","62","0","20","30","36","43","52","0","15","23","24","26","31","0","5","7","12","17","21"
"20234","R","전통시장","3130199","신월3동 골목시장","45","28","17","0","2","9","10","16","8","0","0","4","5","11","8","0","2","5","5","5","0"
"20234","R","전통시장","3130198","아현시장","358","198","160","0","68","117","104","61","8","0","30","65","58","38","7","0","38","52","46","23","1"
"20234","R","전통시장","3130197","마포시장","239","139","100","0","53","66","65","43","12","0","21","35","42","32","9","0","32","31","23","11","3"
"20234","R","전통시장","3130196","공덕시장","772","447","325","0","173","213","211","136","39","0","68","113","135","102","29","0","105","100","76","34","10"
"20234","R","전통시장","3130195","도화동 상점가","2419","1469","950","0","445","592","613","540","229","0","232","406","403","280","148","0","213","186","210","260","81"
"20234","R","전통시장","3130194","용강동 상점가","1025","609","416","0","150","254","241","204","176","0","73","152","159","118","107","0","77","102","82","86","69"
"20234","R","전통시장","3130193","신수시장","56","30","26","0","7","15","16","14","4","0","2","7","9","9","3","0","5","8","7","5","1"
"20234","R","전통시장","3130192","동진시장","31","20","11","0","5","7","8","7","4","0","2","4","5","5","4","0","3","3","3","2","0"
"20234","R","전통시장","3130191","홍대 걷고싶은 거리","672","345","327","0","140","190","156","110","76","0","58","95","86","58","48","0","82","95","70","52","28"
"20234","R","전통시장","3130190","홍대소상공인상점가","404","205","199","0","86","114","92","68","44","0","35","57","51","35","27","0","51","57","41","33","17"
"20234","R","전통시장","3130189","서교시장","156","80","76","0","32","44","36","26","18","0","13","22","20","14","11","0","19","22","16","12","7"
"20234","R","전통시장","3130188","합정시장","29","16","13","0","5","8","8","5","3","0","2","4","5","3","2","0","3","4","3","2","1"
"20234","R","전통시장","3130187","영진시장","13","7","6","0","2","4","3","2","2","0","1","2","2","1","1","0","1","2","1","1","1"
"20234","R","전통시장","3130186","망원시장","224","127","97","0","61","62","48","34","19","0","35","34","24","20","14","0","26","28","24","14","5"
"20234","R","전통시장","3130185","망원월드컵시장","450","269","181","0","56","85","95","139","75","0","31","63","67","64","44","0","25","22","28","75","31"
